"Date and Time A1","Time (s) A1","Force (N) A1","Acceleration - x (m/s²) A1","Acceleration - y (m/s²) A1","Acceleration - z (m/s²) A1","Acceleration - resultant (m/s²) A1","Angular Velocity - x (rad/s) A1","Angular Velocity - y (rad/s) A1","Angular Velocity - z (rad/s) A1","Date and Time A2","Time (s) A2","Force (N) A2","Acceleration - x (m/s²) A2","Acceleration - y (m/s²) A2","Acceleration - z (m/s²) A2","Acceleration - resultant (m/s²) A2","Angular Velocity - x (rad/s) A2","Angular Velocity - y (rad/s) A2","Angular Velocity - z (rad/s) A2","Date and Time A3","Time (s) A3","Force (N) A3","Acceleration - x (m/s²) A3","Acceleration - y (m/s²) A3","Acceleration - z (m/s²) A3","Acceleration - resultant (m/s²) A3","Angular Velocity - x (rad/s) A3","Angular Velocity - y (rad/s) A3","Angular Velocity - z (rad/s) A3","Date and Time B1","Time (s) B1","Force (N) B1","Acceleration - x (m/s²) B1","Acceleration - y (m/s²) B1","Acceleration - z (m/s²) B1","Acceleration - resultant (m/s²) B1","Angular Velocity - x (rad/s) B1","Angular Velocity - y (rad/s) B1","Angular Velocity - z (rad/s) B1","Date and Time B2","Time (s) B2","Force (N) B2","Acceleration - x (m/s²) B2","Acceleration - y (m/s²) B2","Acceleration - z (m/s²) B2","Acceleration - resultant (m/s²) B2","Angular Velocity - x (rad/s) B2","Angular Velocity - y (rad/s) B2","Angular Velocity - z (rad/s) B2","Date and Time B3","Time (s) B3","Force (N) B3","Acceleration - x (m/s²) B3","Acceleration - y (m/s²) B3","Acceleration - z (m/s²) B3","Acceleration - resultant (m/s²) B3","Angular Velocity - x (rad/s) B3","Angular Velocity - y (rad/s) B3","Angular Velocity - z (rad/s) B3","Date and Time Control 1","Time (s) Control 1","Force (N) Control 1","Acceleration - x (m/s²) Control 1","Acceleration - y (m/s²) Control 1","Acceleration - z (m/s²) Control 1","Acceleration - resultant (m/s²) Control 1","Angular Velocity - x (rad/s) Control 1","Angular Velocity - y (rad/s) Control 1","Angular Velocity - z (rad/s) Control 1","Date and Time Control 2","Time (s) Control 2","Force (N) Control 2","Acceleration - x (m/s²) Control 2","Acceleration - y (m/s²) Control 2","Acceleration - z (m/s²) Control 2","Acceleration - resultant (m/s²) Control 2","Angular Velocity - x (rad/s) Control 2","Angular Velocity - y (rad/s) Control 2","Angular Velocity - z (rad/s) Control 2","Date and Time Control 3","Time (s) Control 3","Force (N) Control 3","Acceleration - x (m/s²) Control 3","Acceleration - y (m/s²) Control 3","Acceleration - z (m/s²) Control 3","Acceleration - resultant (m/s²) Control 3","Angular Velocity - x (rad/s) Control 3","Angular Velocity - y (rad/s) Control 3","Angular Velocity - z (rad/s) Control 3"
05/25/2023 09:17:16 am,3.668,0.01,0.0,0.1,-0.2,0.2,0.0,0.0,0.0,05/25/2023 09:18:06 am,3.668,0.31,0.0,0.2,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:18:37 am,3.668,0.00,0.0,0.1,0.0,0.2,0.0,0.0,0.0,05/25/2023 09:20:21 am,3.668,0.27,0.1,0.2,0.0,0.2,0.0,0.0,0.0,05/25/2023 09:21:18 am,3.668,0.00,0.1,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:22:07 am,3.668,0.19,0.0,0.0,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:23:15 am,3.668,0.00,0.1,0.0,-0.1,0.1,0.0,0.0,0.0,05/25/2023 09:24:11 am,3.668,0.02,0.0,0.1,0.1,0.2,0.0,0.0,0.0,05/25/2023 09:24:23 am,3.668,0.01,0.1,0.1,0.3,0.3,0.0,0.0,0.0
05/25/2023 09:17:16 am,3.670,0.00,0.0,0.1,-0.2,0.2,0.0,0.0,0.0,05/25/2023 09:18:06 am,3.670,0.30,0.0,0.2,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:18:37 am,3.670,0.02,0.0,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:20:21 am,3.670,0.27,0.1,0.2,0.0,0.2,0.0,0.0,0.0,05/25/2023 09:21:18 am,3.670,0.01,0.1,0.1,0.0,0.2,0.0,0.0,0.0,05/25/2023 09:22:07 am,3.670,0.20,0.0,0.0,-0.1,0.1,0.0,0.0,0.0,05/25/2023 09:23:15 am,3.670,-0.01,-0.1,0.0,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:24:11 am,3.670,0.03,0.0,0.1,0.1,0.2,0.0,0.0,0.0,05/25/2023 09:24:23 am,3.670,0.00,0.1,0.1,0.3,0.3,0.0,0.0,0.0
05/25/2023 09:17:16 am,3.672,-0.01,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,05/25/2023 09:18:06 am,3.672,0.32,0.0,0.2,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:18:37 am,3.672,0.01,0.0,0.1,-0.1,0.1,0.0,0.0,0.0,05/25/2023 09:20:21 am,3.672,0.28,0.1,0.2,0.0,0.2,0.0,0.0,0.0,05/25/2023 09:21:18 am,3.672,0.00,0.1,0.1,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:22:07 am,3.672,0.21,0.0,0.0,-0.1,0.1,0.0,0.0,0.0,05/25/2023 09:23:15 am,3.672,0.02,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,05/25/2023 09:24:11 am,3.672,0.02,0.0,0.1,0.1,0.2,0.0,0.0,0.0,05/25/2023 09:24:23 am,3.672,0.01,0.0,0.1,0.3,0.3,0.0,0.0,0.0
05/25/2023 09:17:16 am,3.674,0.00,-0.1,0.0,-0.2,0.3,0.0,0.0,0.0,05/25/2023 09:18:06 am,3.674,0.31,0.0,0.2,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:18:37 am,3.674,0.01,0.0,0.1,-0.1,0.1,0.0,0.0,0.0,05/25/2023 09:20:21 am,3.674,0.28,0.1,0.2,0.0,0.2,0.0,0.0,0.0,05/25/2023 09:21:18 am,3.674,0.01,0.1,0.2,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:22:07 am,3.674,0.22,0.0,0.0,-0.1,0.1,0.0,0.0,0.0,05/25/2023 09:23:15 am,3.674,0.00,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,05/25/2023 09:24:11 am,3.674,0.02,0.0,0.1,0.2,0.2,0.0,0.0,0.0,05/25/2023 09:24:23 am,3.674,0.01,0.0,0.1,0.3,0.3,0.0,0.0,0.0
05/25/2023 09:17:16 am,3.676,0.02,0.0,0.1,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:18:06 am,3.676,0.31,0.0,0.2,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:18:37 am,3.676,0.02,0.0,0.1,-0.1,0.1,0.0,0.0,0.0,05/25/2023 09:20:21 am,3.676,0.27,0.1,0.2,0.0,0.2,0.0,0.0,0.0,05/25/2023 09:21:18 am,3.676,0.01,0.1,0.2,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:22:07 am,3.676,0.23,0.0,0.0,-0.1,0.1,0.0,0.0,0.0,05/25/2023 09:23:15 am,3.676,0.00,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,05/25/2023 09:24:11 am,3.676,0.02,0.0,0.1,0.2,0.2,0.0,0.0,0.0,05/25/2023 09:24:23 am,3.676,0.01,0.0,0.1,0.3,0.3,0.0,0.0,0.0
05/25/2023 09:17:16 am,3.678,0.01,0.0,0.2,0.0,0.2,0.0,0.0,0.0,05/25/2023 09:18:06 am,3.678,0.31,0.0,0.1,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:18:37 am,3.678,0.00,0.0,0.1,-0.1,0.1,0.0,0.0,0.0,05/25/2023 09:20:21 am,3.678,0.28,0.1,0.2,0.0,0.2,0.0,0.0,0.0,05/25/2023 09:21:18 am,3.678,0.01,0.1,0.1,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:22:07 am,3.678,0.24,0.0,0.0,-0.1,0.1,0.0,0.0,0.0,05/25/2023 09:23:15 am,3.678,0.02,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,05/25/2023 09:24:11 am,3.678,0.01,0.0,0.0,0.2,0.2,0.0,0.0,0.0,05/25/2023 09:24:23 am,3.678,0.02,0.0,0.0,0.3,0.3,0.0,0.0,0.0
05/25/2023 09:17:16 am,3.680,0.02,0.0,0.2,0.0,0.2,0.0,0.0,0.0,05/25/2023 09:18:06 am,3.680,0.31,0.0,0.1,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:18:37 am,3.680,0.01,0.0,0.1,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:20:21 am,3.680,0.28,0.1,0.2,0.0,0.2,0.0,0.0,0.0,05/25/2023 09:21:18 am,3.680,0.01,0.1,0.1,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:22:07 am,3.680,0.24,0.0,0.0,-0.1,0.1,0.0,0.0,0.0,05/25/2023 09:23:15 am,3.680,0.00,0.0,0.0,-0.2,0.3,0.0,0.0,0.0,05/25/2023 09:24:11 am,3.680,0.02,0.0,0.0,0.2,0.2,0.0,0.0,0.0,05/25/2023 09:24:23 am,3.680,0.01,0.0,0.0,0.3,0.3,0.0,0.0,0.0
05/25/2023 09:17:16 am,3.682,-0.03,-0.1,0.1,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:18:06 am,3.682,0.31,0.0,0.1,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:18:37 am,3.682,0.00,0.0,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:20:21 am,3.682,0.28,0.1,0.2,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:21:18 am,3.682,0.01,0.1,0.1,0.0,0.2,0.0,0.0,0.0,05/25/2023 09:22:07 am,3.682,0.24,0.0,0.0,-0.1,0.1,0.0,0.0,0.0,05/25/2023 09:23:15 am,3.682,0.01,-0.1,0.0,-0.3,0.3,0.0,0.0,0.0,05/25/2023 09:24:11 am,3.682,0.02,0.0,0.0,0.2,0.2,0.0,0.0,0.0,05/25/2023 09:24:23 am,3.682,0.00,0.0,0.0,0.2,0.2,0.0,0.0,0.0
05/25/2023 09:17:16 am,3.684,-0.01,-0.1,0.1,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:18:06 am,3.684,0.31,0.0,0.1,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:18:37 am,3.684,0.01,0.0,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:20:21 am,3.684,0.29,0.1,0.2,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:21:18 am,3.684,0.00,0.1,0.1,0.0,0.2,0.0,0.0,0.0,05/25/2023 09:22:07 am,3.684,0.25,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,05/25/2023 09:23:15 am,3.684,0.00,0.1,0.0,-0.3,0.3,0.0,0.0,0.0,05/25/2023 09:24:11 am,3.684,0.02,0.0,0.0,0.2,0.2,0.0,0.0,0.0,05/25/2023 09:24:23 am,3.684,0.00,0.0,0.0,0.2,0.2,0.0,0.0,0.0
05/25/2023 09:17:16 am,3.686,0.01,-0.1,0.1,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:18:06 am,3.686,0.32,0.0,0.1,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:18:37 am,3.686,0.01,0.0,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:20:21 am,3.686,0.29,0.1,0.1,-0.2,0.2,0.0,0.0,0.0,05/25/2023 09:21:18 am,3.686,0.00,0.1,0.1,0.0,0.2,0.0,0.0,0.0,05/25/2023 09:22:07 am,3.686,0.25,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,05/25/2023 09:23:15 am,3.686,0.00,-0.1,0.1,-0.3,0.3,0.0,0.0,0.0,05/25/2023 09:24:11 am,3.686,0.02,0.0,0.0,0.1,0.1,0.0,0.0,0.0,05/25/2023 09:24:23 am,3.686,0.02,0.0,0.0,0.2,0.2,0.0,0.0,0.0
05/25/2023 09:17:16 am,3.688,0.01,0.0,0.1,-0.2,0.3,0.0,0.0,0.0,05/25/2023 09:18:06 am,3.688,0.32,0.0,0.1,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:18:37 am,3.688,0.00,0.0,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:20:21 am,3.688,0.28,0.1,0.1,-0.2,0.2,0.0,0.0,0.0,05/25/2023 09:21:18 am,3.688,0.01,0.1,0.1,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:22:07 am,3.688,0.25,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,05/25/2023 09:23:15 am,3.688,0.01,0.1,0.1,-0.2,0.2,0.0,0.0,0.0,05/25/2023 09:24:11 am,3.688,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05/25/2023 09:24:23 am,3.688,0.02,0.0,0.0,0.2,0.2,0.0,0.0,0.0
05/25/2023 09:17:16 am,3.690,0.03,0.0,0.3,-0.3,0.4,0.0,0.0,0.0,05/25/2023 09:18:06 am,3.690,0.32,0.0,0.1,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:18:37 am,3.690,0.01,0.0,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:20:21 am,3.690,0.28,0.1,0.1,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:21:18 am,3.690,0.01,0.1,0.1,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:22:07 am,3.690,0.24,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,05/25/2023 09:23:15 am,3.690,0.00,-0.1,0.1,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:24:11 am,3.690,0.02,0.0,0.0,-0.1,0.1,0.0,0.0,0.0,05/25/2023 09:24:23 am,3.690,0.00,0.0,-0.1,0.1,0.2,0.0,0.0,0.0
05/25/2023 09:17:16 am,3.692,-0.01,0.1,0.3,-0.2,0.4,0.0,0.0,0.0,05/25/2023 09:18:06 am,3.692,0.32,0.0,0.1,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:18:37 am,3.692,0.01,0.0,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:20:21 am,3.692,0.28,0.1,0.1,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:21:18 am,3.692,0.01,0.1,0.1,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:22:07 am,3.692,0.24,0.0,0.0,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:23:15 am,3.692,0.01,-0.1,0.1,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:24:11 am,3.692,0.02,0.0,0.0,-0.1,0.1,0.0,0.0,0.0,05/25/2023 09:24:23 am,3.692,0.01,0.0,0.0,0.1,0.1,0.0,0.0,0.0
05/25/2023 09:17:16 am,3.694,0.00,-0.1,0.3,-0.2,0.3,0.0,0.0,0.0,05/25/2023 09:18:06 am,3.694,0.32,0.0,0.1,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:18:37 am,3.694,0.01,0.0,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:20:21 am,3.694,0.28,0.1,0.1,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:21:18 am,3.694,0.01,0.1,0.2,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:22:07 am,3.694,0.23,0.0,0.0,-0.1,0.1,0.0,0.0,0.0,05/25/2023 09:23:15 am,3.694,0.00,0.0,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:24:11 am,3.694,0.01,0.0,0.0,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:24:23 am,3.694,0.01,0.0,-0.1,0.0,0.1,0.0,0.0,0.0
05/25/2023 09:17:16 am,3.696,0.00,0.0,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:18:06 am,3.696,0.32,0.0,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:18:37 am,3.696,0.01,0.0,0.2,0.0,0.2,0.0,0.0,0.0,05/25/2023 09:20:21 am,3.696,0.28,0.1,0.1,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:21:18 am,3.696,0.01,0.1,0.2,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:22:07 am,3.696,0.22,0.0,0.1,-0.1,0.1,0.0,0.0,0.0,05/25/2023 09:23:15 am,3.696,0.00,0.0,0.1,0.1,0.2,0.0,0.0,0.0,05/25/2023 09:24:11 am,3.696,0.02,0.0,0.0,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:24:23 am,3.696,0.01,0.0,-0.1,-0.1,0.1,0.0,0.0,0.0
05/25/2023 09:17:16 am,3.698,0.00,-0.1,0.1,0.0,0.2,0.0,0.0,0.0,05/25/2023 09:18:06 am,3.698,0.32,0.0,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:18:37 am,3.698,0.01,0.0,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:20:21 am,3.698,0.28,0.1,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:21:18 am,3.698,0.01,0.1,0.2,0.0,0.2,0.0,0.0,0.0,05/25/2023 09:22:07 am,3.698,0.22,0.0,0.1,-0.1,0.1,0.0,0.0,0.0,05/25/2023 09:23:15 am,3.698,0.03,0.0,0.1,0.1,0.2,0.0,0.0,0.0,05/25/2023 09:24:11 am,3.698,0.01,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,05/25/2023 09:24:23 am,3.698,0.00,0.0,-0.1,-0.2,0.2,0.0,0.0,0.0
05/25/2023 09:17:16 am,3.700,0.02,0.0,0.2,0.0,0.2,0.0,0.0,0.0,05/25/2023 09:18:06 am,3.700,0.32,0.0,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:18:37 am,3.700,0.01,0.0,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:20:21 am,3.700,0.28,0.1,0.1,0.0,0.2,0.0,0.0,0.0,05/25/2023 09:21:18 am,3.700,0.01,0.1,0.2,0.0,0.2,0.0,0.0,0.0,05/25/2023 09:22:07 am,3.700,0.21,0.0,0.1,-0.1,0.1,0.0,0.0,0.0,05/25/2023 09:23:15 am,3.700,0.00,0.0,0.2,0.1,0.2,0.0,0.0,0.0,05/25/2023 09:24:11 am,3.700,0.02,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,05/25/2023 09:24:23 am,3.700,0.01,0.0,-0.1,-0.2,0.2,0.0,0.0,0.0
05/25/2023 09:17:16 am,3.702,0.00,0.0,0.2,0.0,0.2,0.0,0.0,0.0,05/25/2023 09:18:06 am,3.702,0.32,0.0,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:18:37 am,3.702,0.00,0.0,0.1,0.1,0.1,0.0,0.0,0.0,05/25/2023 09:20:21 am,3.702,0.28,0.1,0.1,0.0,0.2,0.0,0.0,0.0,05/25/2023 09:21:18 am,3.702,0.01,0.0,0.2,0.1,0.2,0.0,0.0,0.0,05/25/2023 09:22:07 am,3.702,0.21,0.0,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:23:15 am,3.702,0.01,-0.1,0.2,0.1,0.3,0.0,0.0,0.0,05/25/2023 09:24:11 am,3.702,0.01,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,05/25/2023 09:24:23 am,3.702,0.00,0.0,-0.1,-0.3,0.3,0.0,0.0,0.0
05/25/2023 09:17:16 am,3.704,0.00,0.0,0.2,0.0,0.3,0.0,0.0,0.0,05/25/2023 09:18:06 am,3.704,0.32,0.0,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:18:37 am,3.704,0.00,0.0,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:20:21 am,3.704,0.28,0.1,0.1,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:21:18 am,3.704,0.01,0.1,0.1,0.1,0.2,0.0,0.0,0.0,05/25/2023 09:22:07 am,3.704,0.20,0.0,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:23:15 am,3.704,0.01,0.1,0.2,0.1,0.2,0.0,0.0,0.0,05/25/2023 09:24:11 am,3.704,0.01,0.0,0.0,-0.3,0.3,0.0,0.0,0.0,05/25/2023 09:24:23 am,3.704,0.01,0.0,-0.1,-0.3,0.3,0.0,0.0,0.0
05/25/2023 09:17:16 am,3.706,-0.01,0.0,0.2,0.0,0.2,0.0,0.0,0.0,05/25/2023 09:18:06 am,3.706,0.31,0.0,0.1,0.0,0.2,0.0,0.0,0.0,05/25/2023 09:18:37 am,3.706,0.01,0.0,0.1,0.1,0.2,0.0,0.0,0.0,05/25/2023 09:20:21 am,3.706,0.27,0.1,0.1,-0.1,0.1,0.0,0.0,0.0,05/25/2023 09:21:18 am,3.706,0.01,0.1,0.1,0.1,0.2,0.0,0.0,0.0,05/25/2023 09:22:07 am,3.706,0.19,0.0,0.0,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:23:15 am,3.706,-0.01,0.0,0.2,0.1,0.2,0.0,0.0,0.0,05/25/2023 09:24:11 am,3.706,0.01,0.0,0.0,-0.3,0.3,0.0,0.0,0.0,05/25/2023 09:24:23 am,3.706,0.00,0.0,-0.1,-0.4,0.4,0.0,0.0,0.0
05/25/2023 09:17:16 am,3.708,0.00,0.0,0.1,-0.1,0.1,0.0,0.0,0.0,05/25/2023 09:18:06 am,3.708,0.31,0.0,0.1,0.1,0.2,0.0,0.0,0.0,05/25/2023 09:18:37 am,3.708,0.01,0.0,0.1,0.1,0.2,0.0,0.0,0.0,05/25/2023 09:20:21 am,3.708,0.28,0.1,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:21:18 am,3.708,0.01,0.0,0.1,0.1,0.2,0.0,0.0,0.0,05/25/2023 09:22:07 am,3.708,0.19,0.0,0.0,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:23:15 am,3.708,0.02,0.0,0.2,0.1,0.2,0.0,0.0,0.0,05/25/2023 09:24:11 am,3.708,0.01,0.0,0.0,-0.3,0.3,0.0,0.0,0.0,05/25/2023 09:24:23 am,3.708,0.01,0.0,0.0,-0.5,0.5,0.0,0.0,0.0
05/25/2023 09:17:16 am,3.710,0.01,0.0,0.0,-0.1,0.1,0.0,0.0,0.0,05/25/2023 09:18:06 am,3.710,0.31,0.0,0.1,0.1,0.1,0.0,0.0,0.0,05/25/2023 09:18:37 am,3.710,0.01,0.0,0.1,0.1,0.2,0.0,0.0,0.0,05/25/2023 09:20:21 am,3.710,0.28,0.1,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:21:18 am,3.710,0.01,0.1,0.1,0.0,0.2,0.0,0.0,0.0,05/25/2023 09:22:07 am,3.710,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05/25/2023 09:23:15 am,3.710,-0.01,0.1,0.1,0.1,0.2,0.0,0.0,0.0,05/25/2023 09:24:11 am,3.710,0.01,0.0,0.0,-0.3,0.3,0.0,0.0,0.0,05/25/2023 09:24:23 am,3.710,0.02,0.0,0.0,-0.5,0.5,0.0,0.0,0.0
05/25/2023 09:17:16 am,3.712,0.00,0.0,0.0,-0.1,0.1,0.0,0.0,0.0,05/25/2023 09:18:06 am,3.712,0.32,0.0,0.1,0.1,0.1,0.0,0.0,0.0,05/25/2023 09:18:37 am,3.712,0.01,0.0,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:20:21 am,3.712,0.28,0.1,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:21:18 am,3.712,0.00,0.1,0.1,0.0,0.2,0.0,0.0,0.0,05/25/2023 09:22:07 am,3.712,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05/25/2023 09:23:15 am,3.712,0.00,-0.1,0.2,0.2,0.3,0.0,0.0,0.0,05/25/2023 09:24:11 am,3.712,0.02,0.0,0.0,-0.3,0.3,0.0,0.0,0.0,05/25/2023 09:24:23 am,3.712,0.00,0.0,0.0,-0.5,0.5,0.0,0.0,0.0
05/25/2023 09:17:16 am,3.714,0.00,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,05/25/2023 09:18:06 am,3.714,0.32,0.0,0.1,0.1,0.1,0.0,0.0,0.0,05/25/2023 09:18:37 am,3.714,0.03,0.0,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:20:21 am,3.714,0.28,0.1,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:21:18 am,3.714,0.01,0.1,0.1,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:22:07 am,3.714,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05/25/2023 09:23:15 am,3.714,0.02,0.1,0.1,0.3,0.3,0.0,0.0,0.0,05/25/2023 09:24:11 am,3.714,0.01,0.0,0.0,-0.3,0.3,0.0,0.0,0.0,05/25/2023 09:24:23 am,3.714,0.00,0.0,0.0,-0.4,0.4,0.0,0.0,0.0
05/25/2023 09:17:16 am,3.716,0.00,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,05/25/2023 09:18:06 am,3.716,0.31,0.0,0.1,0.1,0.1,0.0,0.0,0.0,05/25/2023 09:18:37 am,3.716,0.02,0.0,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:20:21 am,3.716,0.28,0.1,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:21:18 am,3.716,0.00,0.1,0.1,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:22:07 am,3.716,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05/25/2023 09:23:15 am,3.716,-0.01,0.0,0.1,0.3,0.3,0.0,0.0,0.0,05/25/2023 09:24:11 am,3.716,0.01,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,05/25/2023 09:24:23 am,3.716,0.00,0.0,0.0,-0.4,0.4,0.0,0.0,0.0
05/25/2023 09:17:16 am,3.718,0.01,0.0,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:18:06 am,3.718,0.31,0.0,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:18:37 am,3.718,0.02,0.0,0.1,-0.1,0.1,0.0,0.0,0.0,05/25/2023 09:20:21 am,3.718,0.29,0.1,0.1,0.1,0.1,0.0,0.0,0.0,05/25/2023 09:21:18 am,3.718,0.00,0.1,0.1,0.0,0.2,0.0,0.0,0.0,05/25/2023 09:22:07 am,3.718,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05/25/2023 09:23:15 am,3.718,0.01,0.0,0.1,0.2,0.2,0.0,0.0,0.0,05/25/2023 09:24:11 am,3.718,0.01,0.0,0.0,-0.1,0.1,0.0,0.0,0.0,05/25/2023 09:24:23 am,3.718,0.01,0.0,0.0,-0.4,0.4,0.0,0.0,0.0
05/25/2023 09:17:16 am,3.720,0.00,0.0,0.1,0.1,0.2,0.0,0.0,0.0,05/25/2023 09:18:06 am,3.720,0.31,0.0,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:18:37 am,3.720,0.00,0.0,0.1,-0.1,0.2,0.0,0.0,0.0,05/25/2023 09:20:21 am,3.720,0.28,0.1,0.1,0.0,0.1,0.0,0.0,0.0,05/25/2023 09:21:18 am,3.720,0.00,0.1,0.1,0.0,0.2,0.0,0.0,0.0,05/25/2023 09:22:07 am,3.720,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05/25/2023 09:23:15 am,3.720,0.00,0.0,0.0,0.1,0.1,0.0,0.0,0.0,05/25/2023 09:24:11 am,3.720,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05/25/2023 09:24:23 am,3.720,0.00,0.0,0.0,-0.3,0.3,0.0,0.0,0.0
