Time (s) A2,Force (N) A2
1.3659999999999997,0.01
1.368,0.01
1.3699999999999997,0.0
1.372,0.02
1.3739999999999997,0.0
1.376,0.01
1.3779999999999997,0.01
1.38,0.0
1.3819999999999997,0.01
1.384,0.01
1.3859999999999997,0.01
1.388,0.02
1.3899999999999997,0.02
1.392,0.02
1.3939999999999997,0.03
1.396,0.01
1.3979999999999997,0.02
1.4,0.03
1.4019999999999997,0.02
1.404,0.02
1.4059999999999997,0.02
1.408,0.02
1.4099999999999997,0.02
1.412,0.02
1.4139999999999997,0.01
1.416,0.02
1.4179999999999997,0.02
1.42,0.02
1.4219999999999997,0.02
1.424,0.01
1.4259999999999995,0.02
1.428,0.02
1.4299999999999995,0.01
1.432,0.02
1.4339999999999995,0.02
1.436,0.02
1.4379999999999995,0.02
1.44,0.02
1.4419999999999995,0.02
1.444,0.02
1.4459999999999995,0.02
1.448,0.02
1.4499999999999995,0.02
1.452,0.02
1.4539999999999995,0.01
1.456,0.02
1.4579999999999995,0.02
1.46,0.02
1.4619999999999995,0.02
1.464,0.01
1.4659999999999995,0.01
1.468,0.01
1.4699999999999998,0.02
1.472,0.01
1.4739999999999998,0.01
1.476,0.01
1.4779999999999998,0.02
1.48,0.03
1.4819999999999998,0.46
1.484,0.8
1.4859999999999998,1.16
1.488,1.54
1.4899999999999998,1.98
1.492,2.45
1.4939999999999998,2.88
1.496,3.32
1.4979999999999998,3.8
1.5,4.13
1.5019999999999998,4.33
1.504,4.36
1.5059999999999998,4.21
1.508,3.91
1.5099999999999998,3.46
1.512,2.96
1.5139999999999998,2.41
1.516,2.0
1.5179999999999998,1.62
1.52,1.28
1.5219999999999998,0.96
1.524,0.74
1.5259999999999998,0.57
1.528,0.39
1.5299999999999998,0.25
1.532,0.13
1.5339999999999998,0.04
1.536,-0.01
1.5379999999999998,0.0
1.54,0.01
1.5419999999999998,0.01
1.544,0.01
1.5459999999999998,0.01
1.548,0.02
1.5499999999999998,0.02
1.552,0.0
1.5539999999999998,0.01
1.556,0.01
1.5579999999999998,0.01
1.56,0.01
1.5619999999999998,0.02
1.564,0.02
1.5659999999999998,0.02
1.568,0.02
1.5699999999999998,0.01
1.572,0.02
1.5739999999999998,0.02
1.576,0.01
1.5779999999999998,0.01
1.58,0.01
1.582,0.01
1.584,0.01
1.586,0.01
1.5879999999999996,0.02
1.59,0.01
1.5919999999999996,0.01
1.594,0.01
1.5959999999999996,0.02
1.598,0.02
1.5999999999999996,0.01
1.602,0.01
1.6039999999999996,0.01
1.606,0.01
1.6079999999999997,0.01
1.61,0.01
1.6119999999999997,0.01
1.614,0.01
1.6159999999999997,0.01
1.618,0.01
1.6199999999999997,0.01
1.622,0.02
1.6239999999999997,0.02
1.626,0.01
1.6279999999999997,0.02
1.63,0.01
1.6319999999999997,0.01
1.634,0.02
1.6359999999999997,0.02
1.638,0.02
1.6399999999999997,0.01
1.642,0.03
1.6439999999999997,0.02
1.646,0.02
1.6479999999999997,0.03
1.65,0.03
1.6519999999999997,0.03
1.654,0.02
1.6559999999999997,0.02
1.658,0.01
1.6599999999999997,0.02
1.662,0.02
1.6639999999999997,0.02
1.666,0.01
1.6679999999999997,0.02
1.67,0.02
1.6719999999999997,0.02
1.674,0.01
1.6759999999999995,0.02
1.678,0.02
1.6799999999999995,0.01
1.682,0.01
1.6839999999999995,0.01
1.686,0.01
1.6879999999999995,0.02
1.69,0.0
1.6919999999999995,0.02
1.694,0.02
1.6959999999999995,0.02
1.698,0.02
1.6999999999999995,0.02
1.702,0.02
1.7039999999999995,0.01
1.706,0.01
1.7079999999999995,0.02
1.71,0.02
1.7119999999999995,0.02
1.714,0.02
1.7159999999999995,0.02
1.718,0.02
1.7199999999999998,0.02
1.722,0.02
1.7239999999999998,0.01
1.726,0.02
1.7279999999999998,0.02
1.73,0.02
1.7319999999999998,0.02
1.734,0.02
1.7359999999999998,0.02
1.738,0.02
1.7399999999999998,0.01
1.742,0.01
1.7439999999999998,0.01
1.746,0.01
1.7479999999999998,0.02
1.75,0.01
1.7519999999999998,0.02
1.754,0.0
1.7559999999999998,0.01
1.758,0.01
1.7599999999999998,0.01
1.762,0.01
1.7639999999999998,0.02
1.766,0.01
1.7679999999999998,0.03
1.77,0.25
1.7719999999999998,0.47
1.774,0.62
1.7759999999999998,0.81
1.778,1.02
1.7799999999999998,1.18
1.782,1.34
1.7839999999999998,1.48
1.786,1.62
1.7879999999999998,1.74
1.79,1.85
1.7919999999999998,1.94
1.794,2.0
1.7959999999999998,2.02
1.798,2.0
1.7999999999999998,1.94
1.802,1.81
1.804,1.66
1.806,1.49
1.808,1.31
1.81,1.11
1.812,0.94
1.814,0.82
1.816,0.71
1.818,0.58
1.82,0.49
1.822,0.4
1.824,0.29
1.826,0.21
1.828,0.15
1.83,0.08
1.832,0.03
1.834,0.0
1.836,-0.03
1.838,-0.01
1.84,0.01
1.842,0.01
1.844,0.01
1.846,0.01
1.848,0.01
1.85,0.01
1.852,0.01
1.854,0.0
1.856,0.01
1.858,0.01
1.86,0.01
1.862,0.01
1.864,0.01
1.866,0.01
1.868,0.01
1.87,0.0
1.872,0.01
1.874,0.01
1.876,0.01
1.878,0.0
1.88,0.0
1.882,0.01
1.884,0.01
1.886,0.01
1.888,0.01
1.89,0.0
1.892,0.01
1.894,0.0
1.896,0.01
1.898,0.01
1.9,0.0
1.902,0.01
1.904,0.01
1.906,0.01
1.908,0.01
1.91,0.01
1.912,0.01
1.914,0.01
1.916,0.0
1.918,0.01
1.92,0.01
1.922,0.01
1.924,0.01
1.926,0.01
1.928,0.01
1.93,0.01
1.932,0.01
1.934,0.01
1.936,0.01
1.938,0.01
1.94,0.01
1.942,0.01
1.944,0.01
1.946,0.01
1.948,0.08
1.95,0.13
1.952,0.27
1.954,0.38
1.956,0.45
1.958,0.53
1.96,0.61
1.962,0.69
1.964,0.76
1.966,0.83
1.968,0.88
1.97,0.92
1.972,0.97
1.974,0.99
1.976,1.0
1.978,1.01
1.98,1.01
1.982,1.0
1.984,0.98
1.986,0.93
1.988,0.88
1.99,0.81
1.992,0.75
1.994,0.67
1.996,0.61
1.998,0.55
2.0,0.5
2.002,0.43
2.004,0.38
2.006,0.34
2.008,0.31
2.01,0.25
2.012,0.22
2.014,0.18
2.016,0.15
2.018,0.12
2.02,0.09
2.022,0.07
2.024,0.05
2.026,0.03
2.028,0.02
2.03,0.0
2.032,0.0
2.034,0.0
2.036,-0.01
2.038,-0.01
2.04,-0.01
2.042,0.0
2.044,0.0
2.046,0.0
2.048,0.01
2.05,0.01
2.052,0.02
2.054,0.03
2.056,0.03
2.058,0.06
2.06,0.09
2.062,0.11
2.064,0.14
2.066,0.17
2.068,0.19
2.07,0.23
2.072,0.26
2.074,0.29
2.076,0.32
2.078,0.34
2.08,0.36
2.082,0.39
2.084,0.41
2.086,0.43
2.088,0.44
2.09,0.46
2.092,0.47
2.094,0.48
2.096,0.49
2.098,0.5
2.1,0.5
2.102,0.5
2.104,0.5
2.106,0.49
2.108,0.48
2.11,0.48
2.112,0.47
2.114,0.45
2.116,0.42
2.118,0.4
2.12,0.37
2.122,0.35
2.124,0.33
2.126,0.31
2.128,0.29
2.13,0.27
2.132,0.27
2.134,0.25
2.136,0.25
2.138,0.22
2.14,0.22
2.142,0.21
2.144,0.2
2.146,0.2
2.148,0.19
2.15,0.19
2.152,0.19
2.154,0.19
2.156,0.19
2.158,0.19
2.16,0.19
2.162,0.2
2.164,0.21
2.166,0.22
2.168,0.23
2.17,0.25
2.172,0.25
2.174,0.26
2.176,0.27
2.178,0.29
2.18,0.29
2.182,0.31
2.184,0.32
2.186,0.33
2.188,0.34
2.19,0.35
2.192,0.35
2.194,0.36
2.196,0.36
2.198,0.36
2.2,0.37
2.202,0.37
2.204,0.37
2.206,0.37
2.208,0.36
2.21,0.36
2.212,0.35
2.214,0.35
2.216,0.34
2.218,0.33
2.22,0.32
2.222,0.32
2.224,0.32
2.226,0.31
2.228,0.29
2.23,0.29
2.232,0.28
2.234,0.29
2.236,0.27
2.238,0.27
2.24,0.27
2.242,0.26
2.244,0.26
2.246,0.26
2.248,0.26
2.25,0.26
2.252,0.27
2.254,0.27
2.256,0.27
2.258,0.27
2.26,0.28
2.262,0.27
2.264,0.28
2.266,0.29
2.268,0.29
2.27,0.29
2.272,0.3
2.274,0.3
2.276,0.3
2.278,0.32
2.28,0.32
2.282,0.32
2.284,0.32
2.286,0.33
2.288,0.34
2.29,0.34
2.292,0.33
2.294,0.33
2.296,0.33
2.298,0.32
2.3,0.32
2.302,0.31
2.304,0.31
2.306,0.32
2.308,0.31
2.31,0.31
2.312,0.3
2.314,0.3
2.316,0.29
2.318,0.3
2.32,0.29
2.322,0.29
2.324,0.29
2.326,0.29
2.328,0.29
2.33,0.28
2.332,0.28
2.334,0.29
2.336,0.29
2.338,0.3
2.34,0.29
2.342,0.29
2.344,0.3
2.346,0.29
2.348,0.3
2.35,0.3
2.352,0.3
2.354,0.3
2.356,0.31
2.358,0.31
2.36,0.32
2.362,0.31
2.364,0.31
2.366,0.31
2.368,0.32
2.37,0.31
2.372,0.31
2.374,0.31
2.376,0.3
2.378,0.31
2.38,0.32
2.382,0.32
2.384,0.31
2.386,0.31
2.388,0.31
2.39,0.31
2.392,0.31
2.394,0.31
2.396,0.31
2.398,0.3
2.4,0.31
2.402,0.3
2.404,0.3
2.406,0.3
2.408,0.3
2.41,0.31
2.412,0.3
2.414,0.31
2.416,0.3
2.418,0.3
2.42,0.31
2.422,0.3
2.424,0.31
2.426,0.31
2.428,0.31
2.43,0.31
2.432,0.31
2.434,0.31
2.436,0.31
2.438,0.31
2.44,0.31
2.442,0.31
2.444,0.3
2.446,0.31
2.448,0.3
2.45,0.31
2.452,0.31
2.454,0.31
2.456,0.31
2.458,0.31
2.46,0.32
2.462,0.32
2.464,0.32
2.466,0.32
2.468,0.32
2.47,0.32
2.472,0.32
2.474,0.32
2.476,0.32
2.478,0.31
2.48,0.31
2.482,0.3
2.484,0.3
2.486,0.31
2.488,0.31
2.49,0.3
2.492,0.3
2.494,0.3
2.496,0.31
2.498,0.31
2.5,0.31
2.502,0.3
2.504,0.3
2.506,0.29
2.508,0.31
2.51,0.3
2.512,0.3
2.514,0.31
2.516,0.3
2.518,0.3
2.52,0.3
2.522,0.29
2.524,0.3
2.526,0.31
2.528,0.31
2.53,0.31
2.532,0.31
2.534,0.31
2.536,0.31
2.538,0.3
2.54,0.31
2.542,0.31
2.544,0.31
2.546,0.31
2.548,0.32
2.55,0.32
2.552,0.32
2.554,0.31
2.556,0.32
2.558,0.31
2.56,0.31
2.562,0.32
2.564,0.31
2.566,0.31
2.568,0.32
2.57,0.32
2.572,0.31
2.574,0.31
2.576,0.31
2.578,0.31
2.58,0.31
2.582,0.31
2.584,0.31
2.586,0.31
2.588,0.31
2.59,0.31
2.592,0.31
2.594,0.31
2.596,0.31
2.598,0.31
2.6,0.3
2.602,0.31
2.604,0.31
2.606,0.31
2.608,0.31
2.61,0.31
2.612,0.31
2.614,0.3
2.616,0.3
2.618,0.31
2.62,0.31
2.622,0.31
2.624,0.31
2.626,0.31
2.628,0.31
2.63,0.31
2.632,0.31
2.634,0.31
2.636,0.31
2.638,0.3
2.64,0.3
2.642,0.3
2.644,0.3
2.646,0.3
2.648,0.3
2.65,0.31
2.652,0.3
2.654,0.3
2.656,0.3
2.658,0.31
2.66,0.31
2.662,0.3
2.664,0.3
2.666,0.31
2.668,0.3
2.67,0.3
2.672,0.3
2.674,0.29
2.676,0.3
2.678,0.3
2.68,0.3
2.682,0.3
2.684,0.31
2.686,0.31
2.688,0.3
2.69,0.3
2.692,0.3
2.694,0.3
2.696,0.3
2.698,0.31
2.7,0.3
2.702,0.3
2.704,0.31
2.706,0.3
2.708,0.31
2.71,0.3
2.712,0.31
2.714,0.3
2.716,0.32
2.718,0.31
2.72,0.32
2.722,0.31
2.724,0.32
2.726,0.31
2.728,0.31
2.73,0.31
2.732,0.31
2.734,0.31
2.736,0.32
2.738,0.31
2.74,0.31
2.742,0.3
2.744,0.3
2.746,0.3
2.748,0.3
2.75,0.31
2.752,0.31
2.754,0.31
2.756,0.3
2.758,0.32
2.76,0.31
2.762,0.31
2.764,0.31
2.766,0.31
2.768,0.31
2.77,0.31
2.772,0.32
2.774,0.32
2.776,0.32
2.778,0.32
2.78,0.32
2.782,0.32
2.784,0.32
2.786,0.32
2.788,0.32
2.79,0.32
2.792,0.31
2.794,0.31
2.796,0.31
2.798,0.32
2.8,0.32
2.802,0.31
2.804,0.31
2.806,0.31
2.808,0.31
2.81,0.3
2.812,0.32
2.814,0.31
2.816,0.31
2.818,0.3
2.82,0.31
2.822,0.3
2.824,0.3
2.826,0.3
2.828,0.3
2.83,0.31
2.832,0.31
2.834,0.3
2.836,0.31
2.838,0.3
2.84,0.3
2.842,0.31
2.844,0.31
2.846,0.31
2.848,0.3
2.85,0.31
2.852,0.3
2.854,0.31
2.856,0.31
2.858,0.3
2.86,0.3
2.862,0.3
2.864,0.31
2.866,0.31
2.868,0.3
2.87,0.3
2.872,0.3
2.874,0.3
2.876,0.31
2.878,0.3
2.88,0.31
2.882,
2.884,
2.886,
2.888,
2.89,
2.892,
2.894,
2.896,
2.898,
2.9,
2.902,
2.904,
2.906,
2.908,
2.91,
2.912,
2.914,
2.916,
2.918,
2.92,
2.922,
