Time (s) A1,Force (N) A1
0.6239999999999997,0.0
0.6259999999999994,0.0
0.6280000000000001,0.0
0.6299999999999999,0.0
0.6319999999999997,0.0
0.6339999999999995,0.0
0.6360000000000001,-0.01
0.6379999999999999,0.0
0.6399999999999997,0.01
0.6419999999999995,0.0
0.6440000000000001,0.01
0.6459999999999999,0.01
0.6479999999999997,0.0
0.6499999999999995,0.02
0.6520000000000001,0.0
0.6539999999999999,0.01
0.6559999999999997,0.0
0.6579999999999995,0.0
0.6600000000000001,0.01
0.6619999999999999,0.0
0.6639999999999997,0.0
0.6659999999999995,0.0
0.6680000000000001,0.0
0.6699999999999999,0.0
0.6719999999999997,0.0
0.6739999999999995,0.0
0.6760000000000002,0.0
0.6779999999999999,0.0
0.6799999999999997,0.14
0.6819999999999995,0.22
0.6840000000000002,0.21
0.6859999999999999,0.56
0.6879999999999997,0.82
0.6899999999999995,1.14
0.6920000000000002,1.44
0.694,1.73
0.6959999999999997,1.98
0.6979999999999995,2.19
0.7000000000000002,2.51
0.702,2.54
0.7039999999999997,2.77
0.7059999999999995,3.01
0.7080000000000002,3.09
0.71,3.12
0.7119999999999997,2.97
0.7139999999999995,2.67
0.7160000000000002,2.52
0.718,2.2
0.7199999999999998,1.79
0.7219999999999995,1.6
0.7240000000000002,1.45
0.726,1.23
0.7279999999999998,1.12
0.7299999999999995,1.0
0.7320000000000002,0.92
0.734,0.87
0.7359999999999998,0.8
0.7379999999999995,0.76
0.7400000000000002,0.73
0.742,0.72
0.7439999999999998,0.71
0.7459999999999996,0.74
0.7480000000000002,0.75
0.75,0.71
0.7519999999999998,0.66
0.7539999999999996,0.63
0.7560000000000002,0.58
0.758,0.52
0.7599999999999998,0.48
0.7619999999999996,0.44
0.7640000000000002,0.39
0.766,0.34
0.7679999999999998,0.31
0.7699999999999996,0.27
0.7720000000000002,0.23
0.774,0.2
0.7759999999999998,0.16
0.7779999999999996,0.14
0.7799999999999994,0.11
0.782,0.1
0.7839999999999998,0.08
0.7859999999999996,0.08
0.7879999999999994,0.07
0.79,0.06
0.7919999999999998,0.05
0.7939999999999996,0.05
0.7959999999999994,0.03
0.798,0.02
0.7999999999999998,0.01
0.8019999999999996,0.01
0.8039999999999994,0.01
0.806,0.02
0.8079999999999998,0.01
0.8099999999999996,0.01
0.8119999999999994,0.0
0.8140000000000001,0.01
0.8159999999999998,0.01
0.8179999999999996,0.0
0.8199999999999994,0.0
0.8220000000000001,0.01
0.8239999999999998,0.01
0.8259999999999996,0.01
0.8279999999999994,0.0
0.8300000000000001,0.01
0.8319999999999999,0.01
0.8339999999999996,0.01
0.8359999999999994,0.02
0.8380000000000001,0.01
0.8399999999999999,0.0
0.8419999999999996,0.01
0.8439999999999994,0.01
0.8460000000000001,0.01
0.8479999999999999,0.0
0.8499999999999996,0.0
0.8519999999999994,0.01
0.8540000000000001,0.0
0.8559999999999999,0.01
0.8579999999999997,0.01
0.8599999999999994,0.0
0.8620000000000001,0.0
0.8639999999999999,0.0
0.8659999999999997,0.01
0.8679999999999994,0.0
0.8700000000000001,0.0
0.8719999999999999,0.0
0.8739999999999997,0.0
0.8759999999999994,0.0
0.8780000000000001,0.0
0.8799999999999999,0.0
0.8819999999999997,0.0
0.8839999999999995,0.01
0.8860000000000001,0.0
0.8879999999999999,0.01
0.8899999999999997,0.0
0.8919999999999995,0.0
0.8940000000000001,0.01
0.8959999999999999,0.01
0.8979999999999997,0.01
0.8999999999999995,0.01
0.902,0.01
0.904,0.01
0.9059999999999996,0.0
0.9079999999999996,0.02
0.91,0.03
0.912,0.03
0.9139999999999996,0.02
0.9159999999999996,0.02
0.918,0.03
0.92,0.04
0.9219999999999996,0.06
0.9239999999999996,0.07
0.9260000000000002,0.11
0.928,0.14
0.9299999999999996,0.16
0.9319999999999996,0.21
0.9340000000000002,0.25
0.936,0.28
0.9379999999999996,0.31
0.9399999999999996,0.36
0.9420000000000002,0.4
0.944,0.44
0.9459999999999996,0.48
0.9479999999999996,0.5
0.9500000000000002,0.52
0.952,0.55
0.9539999999999996,0.57
0.9559999999999996,0.59
0.9580000000000002,0.62
0.96,0.65
0.9619999999999996,0.66
0.9639999999999996,0.69
0.9660000000000002,0.7
0.968,0.72
0.9699999999999998,0.72
0.9719999999999996,0.74
0.9740000000000002,0.74
0.976,0.74
0.9779999999999998,0.75
0.9799999999999996,0.75
0.9820000000000002,0.75
0.984,0.73
0.9859999999999998,0.72
0.9879999999999995,0.72
0.9900000000000002,0.72
0.992,0.7
0.9939999999999998,0.68
0.9959999999999996,0.66
0.9980000000000002,0.64
1.0,0.62
1.0019999999999998,0.59
1.0039999999999996,0.56
1.0060000000000002,0.53
1.008,0.48
1.0099999999999998,0.46
1.0119999999999996,0.42
1.0140000000000002,0.41
1.016,0.38
1.0179999999999998,0.36
1.0199999999999996,0.35
1.0220000000000002,0.33
1.024,0.31
1.0259999999999998,0.29
1.0279999999999996,0.28
1.0299999999999994,0.26
1.032,0.25
1.0339999999999998,0.25
1.0359999999999996,0.23
1.0379999999999994,0.23
1.04,0.22
1.0419999999999998,0.22
1.0439999999999996,0.21
1.0459999999999994,0.2
1.048,0.19
1.0499999999999998,0.19
1.0519999999999996,0.19
1.0539999999999994,0.17
1.056,0.17
1.0579999999999998,0.16
1.0599999999999996,0.15
1.0619999999999994,0.15
1.064,0.14
1.0659999999999998,0.13
1.0679999999999996,0.13
1.0699999999999994,0.13
1.072,0.12
1.0739999999999998,0.12
1.0759999999999996,0.13
1.0779999999999994,0.13
1.08,0.13
1.082,0.13
1.0839999999999996,0.14
1.0859999999999994,0.15
1.088,0.17
1.09,0.17
1.0919999999999996,0.18
1.0939999999999994,0.19
1.096,0.21
1.098,0.23
1.0999999999999996,0.23
1.1019999999999994,0.25
1.104,0.25
1.106,0.26
1.1079999999999997,0.27
1.1099999999999994,0.27
1.112,0.28
1.114,0.29
1.1159999999999997,0.3
1.1179999999999994,0.31
1.12,0.31
1.122,0.32
1.1239999999999997,0.34
1.1259999999999994,0.34
1.128,0.36
1.13,0.35
1.1319999999999997,0.35
1.1339999999999997,0.35
1.136,0.36
1.138,0.36
1.1399999999999997,0.37
1.1419999999999997,0.37
1.144,0.37
1.146,0.36
1.1479999999999997,0.36
1.1499999999999997,0.37
1.152,0.37
1.154,0.37
1.1559999999999997,0.37
1.1579999999999997,0.37
1.16,0.37
1.162,0.37
1.1639999999999997,0.37
1.1659999999999997,0.37
1.168,0.36
1.17,0.36
1.1719999999999997,0.35
1.1739999999999997,0.35
1.1760000000000002,0.35
1.178,0.34
1.1799999999999995,0.34
1.1819999999999995,0.33
1.1840000000000002,0.33
1.186,0.32
1.1879999999999995,0.32
1.1899999999999995,0.32
1.1920000000000002,0.31
1.194,0.32
1.1959999999999995,0.31
1.1979999999999995,0.31
1.2000000000000002,0.3
1.202,0.31
1.2039999999999995,0.3
1.2059999999999995,0.29
1.2080000000000002,0.29
1.21,0.28
1.2119999999999995,0.28
1.2139999999999995,0.29
1.2160000000000002,0.27
1.218,0.28
1.2199999999999998,0.28
1.2219999999999995,0.28
1.2240000000000002,0.27
1.226,0.27
1.2279999999999998,0.28
1.2299999999999995,0.27
1.2320000000000002,0.26
1.234,0.26
1.2359999999999998,0.27
1.2379999999999995,0.26
1.2400000000000002,0.26
1.242,0.27
1.2439999999999998,0.27
1.2459999999999996,0.28
1.2480000000000002,0.28
1.25,0.28
1.2519999999999998,0.28
1.2539999999999996,0.29
1.2560000000000002,0.3
1.258,0.3
1.2599999999999998,0.29
1.2619999999999996,0.29
1.2640000000000002,0.29
1.266,0.29
1.2679999999999998,0.29
1.2699999999999996,0.3
1.2720000000000002,0.31
1.274,0.31
1.2759999999999998,0.3
1.2779999999999996,0.3
1.2799999999999994,0.31
1.282,0.3
1.2839999999999998,0.3
1.2859999999999996,0.3
1.2879999999999994,0.3
1.29,0.3
1.2919999999999998,0.3
1.2939999999999996,0.3
1.2959999999999994,0.31
1.298,0.3
1.2999999999999998,0.3
1.3019999999999996,0.3
1.3039999999999994,0.3
1.306,0.29
1.3079999999999998,0.29
1.3099999999999996,0.29
1.3119999999999994,0.3
1.314,0.29
1.3159999999999998,0.3
1.3179999999999996,0.3
1.3199999999999994,0.3
1.322,0.3
1.3239999999999998,0.3
1.3259999999999996,0.3
1.3279999999999994,0.3
1.33,0.31
1.332,0.3
1.3339999999999996,0.3
1.3359999999999994,0.3
1.338,0.3
1.34,0.3
1.3419999999999996,0.31
1.3439999999999994,0.31
1.346,0.3
1.348,0.31
1.3499999999999996,0.3
1.3519999999999994,0.31
1.354,0.3
1.356,0.3
1.3579999999999997,0.3
1.3599999999999994,0.29
1.362,0.3
1.364,0.3
1.3659999999999997,0.3
1.3679999999999994,0.3
1.37,0.3
1.372,0.3
1.3739999999999997,0.3
1.3759999999999994,0.3
1.378,0.29
1.38,0.3
1.3819999999999997,0.29
1.3839999999999997,0.29
1.386,0.28
1.388,0.29
1.3899999999999997,0.29
1.3919999999999997,0.3
1.394,0.3
1.396,0.29
1.3979999999999997,0.29
1.3999999999999997,0.3
1.402,0.29
1.404,0.29
1.4059999999999997,0.29
1.4079999999999997,0.31
1.41,0.3
1.412,0.31
1.4139999999999997,0.31
1.4159999999999997,0.31
1.418,0.3
1.42,0.3
1.4219999999999997,0.3
1.4239999999999997,0.3
1.4260000000000002,0.31
1.428,0.31
1.4299999999999995,0.31
1.4319999999999995,0.31
1.4340000000000002,0.31
1.436,0.3
1.4379999999999995,0.31
1.4399999999999995,0.31
1.4420000000000002,0.29
1.444,0.3
1.4459999999999995,0.3
1.4479999999999995,0.3
1.4500000000000002,0.31
1.452,0.3
1.4539999999999995,0.3
1.4559999999999995,0.29
1.4580000000000002,0.29
1.46,0.3
1.4619999999999995,0.3
1.4639999999999995,0.3
1.4660000000000002,0.29
1.468,0.3
1.4699999999999998,0.31
1.4719999999999995,0.3
1.4740000000000002,0.3
1.476,0.31
1.4779999999999998,0.3
1.4799999999999995,0.3
1.4820000000000002,0.3
1.484,0.3
1.4859999999999998,0.3
1.4879999999999995,0.3
1.4900000000000002,0.31
1.492,0.31
1.4939999999999998,0.31
1.4959999999999996,0.3
1.4980000000000002,0.3
1.5,0.31
1.5019999999999998,0.3
1.5039999999999996,0.3
1.5060000000000002,0.31
1.508,0.3
1.5099999999999998,0.31
1.5119999999999996,0.3
1.5140000000000002,0.31
1.516,0.31
1.5179999999999998,0.3
1.5199999999999996,0.31
1.5220000000000002,0.3
1.524,0.31
1.5259999999999998,0.31
1.5279999999999996,0.32
1.5299999999999994,0.31
1.532,0.31
1.5339999999999998,0.31
1.5359999999999996,0.31
1.5379999999999994,0.31
1.54,0.3
1.5419999999999998,0.3
1.5439999999999996,0.31
1.5459999999999994,0.3
1.548,0.3
1.5499999999999998,0.3
1.5519999999999996,0.31
1.5539999999999994,0.3
1.556,0.3
1.5579999999999998,0.29
1.5599999999999996,0.29
1.5619999999999994,0.3
1.564,0.3
1.5659999999999998,0.31
1.5679999999999996,0.3
1.5699999999999994,0.31
1.572,0.3
1.5739999999999998,0.3
1.5759999999999996,0.31
1.5779999999999994,0.29
1.58,0.3
1.582,0.29
1.5839999999999996,0.29
1.5859999999999994,0.3
1.588,0.31
1.59,0.3
1.5919999999999996,0.31
1.5939999999999994,0.3
1.596,0.3
1.598,0.3
1.5999999999999996,0.31
1.6019999999999994,0.3
1.604,0.3
1.606,0.3
1.6079999999999997,0.3
1.6099999999999994,0.31
1.612,0.3
1.614,0.3
1.6159999999999997,0.29
1.6179999999999994,0.29
1.62,0.3
1.622,0.3
1.6239999999999997,0.31
1.6259999999999994,0.31
1.628,0.3
1.63,0.3
1.6319999999999997,0.31
1.6339999999999997,0.3
1.636,0.31
1.638,0.3
1.6399999999999997,0.3
1.6419999999999997,0.3
1.644,0.31
1.646,0.31
1.6479999999999997,0.31
1.6499999999999997,0.31
1.652,0.3
1.654,0.32
1.6559999999999997,0.32
1.6579999999999997,0.32
1.66,0.31
1.662,0.31
1.6639999999999997,0.32
1.6659999999999997,0.31
1.668,0.31
1.67,0.31
1.6719999999999997,0.32
1.6739999999999997,0.31
1.6760000000000002,0.31
1.678,0.31
1.6799999999999995,0.31
1.6819999999999995,0.31
1.6840000000000002,0.32
1.686,0.31
1.6879999999999995,0.32
1.6899999999999995,0.31
1.6920000000000002,0.31
1.694,0.31
1.6959999999999995,0.31
1.6979999999999995,0.31
1.7000000000000002,0.3
1.702,0.32
1.7039999999999995,0.31
1.7059999999999995,0.31
1.7080000000000002,0.32
1.71,0.31
1.7119999999999995,0.31
1.7139999999999995,0.31
1.7160000000000002,0.32
1.718,0.31
1.7199999999999998,0.31
1.7219999999999995,0.31
1.7240000000000002,0.31
1.726,0.31
1.7279999999999998,0.31
1.7299999999999995,0.32
1.7320000000000002,0.31
1.734,0.31
1.7359999999999998,0.31
1.7379999999999995,0.31
1.7400000000000002,0.3
1.742,0.31
1.7439999999999998,0.3
1.7459999999999996,0.31
1.7480000000000002,0.31
1.75,0.31
1.7519999999999998,0.31
1.7539999999999996,0.31
1.7560000000000002,0.3
1.758,0.3
1.7599999999999998,0.31
1.7619999999999996,0.32
1.7640000000000002,0.32
1.766,0.32
1.7679999999999998,0.32
1.7699999999999996,0.31
1.7720000000000002,0.32
1.774,0.31
1.7759999999999998,0.31
1.7779999999999996,0.31
1.7799999999999994,0.31
1.782,0.31
1.7839999999999998,0.31
1.7859999999999996,0.3
1.7879999999999994,0.31
1.79,0.31
1.7919999999999998,0.3
1.7939999999999996,0.3
1.7959999999999994,0.3
1.798,0.31
1.7999999999999998,0.3
1.802,0.31
1.8039999999999996,0.3
1.806,0.29
1.808,0.29
1.81,0.29
1.8119999999999996,0.29
1.814,0.29
1.816,0.29
1.818,0.3
1.8199999999999996,0.29
1.822,0.3
1.824,0.31
1.826,0.3
1.8279999999999996,0.29
1.83,0.31
1.832,0.31
1.834,0.3
1.8359999999999996,0.3
1.838,0.31
1.84,0.3
1.842,0.3
1.8439999999999996,0.29
1.846,0.3
1.848,0.3
1.85,0.3
1.8519999999999996,0.3
1.854,0.3
1.856,0.3
1.858,0.3
1.8599999999999997,0.31
1.862,0.31
1.864,0.31
1.866,0.31
1.8679999999999997,0.31
1.87,0.3
1.872,0.31
1.874,0.31
1.8759999999999997,0.31
1.878,0.31
1.88,0.31
1.882,0.3
1.8839999999999997,0.31
1.886,0.31
1.888,0.3
1.89,0.31
1.8919999999999997,0.31
1.894,0.32
1.896,0.31
1.898,0.31
1.8999999999999997,0.31
1.902,0.31
1.904,0.31
1.906,0.31
1.9079999999999997,0.3
1.91,0.3
1.912,0.3
1.914,0.3
1.9159999999999997,0.3
1.918,0.3
1.92,0.3
1.922,0.3
1.9239999999999997,0.3
1.926,0.3
1.928,0.3
1.93,0.3
1.9319999999999995,0.29
1.934,0.29
1.936,0.3
1.938,0.31
1.9399999999999995,0.31
1.942,0.31
1.944,0.31
1.946,0.31
1.9479999999999995,0.31
1.95,0.31
1.952,0.31
1.954,0.31
1.9559999999999995,0.31
1.958,0.31
1.96,0.31
1.962,0.32
1.9639999999999995,0.32
1.966,0.31
1.968,0.31
1.97,0.31
1.9719999999999995,0.31
1.974,0.32
1.976,0.31
1.978,0.31
1.9799999999999995,0.31
1.982,0.31
1.984,0.31
1.986,0.31
1.9879999999999995,0.3
1.99,0.31
1.992,0.3
1.994,0.32
1.996,0.31
1.998,0.31
2.0,0.3
2.002,0.3
2.004,0.3
2.006,0.31
2.008,0.3
2.01,0.3
2.012,0.29
2.014,0.3
2.016,0.29
2.018,0.29
2.02,0.3
2.022,0.3
2.024,0.29
2.026,0.29
2.028,0.3
2.03,0.29
2.032,0.3
2.034,0.3
2.036,0.3
2.038,0.3
2.04,0.3
2.042,0.3
2.044,0.31
2.046,0.3
2.048,0.31
2.05,0.3
2.052,0.3
2.0539999999999994,0.31
2.056,0.32
2.058,0.31
2.06,0.3
2.0619999999999994,0.31
2.064,0.31
2.066,0.31
2.068,0.31
2.0699999999999994,0.32
2.072,0.31
2.074,0.31
2.076,0.31
2.0779999999999994,0.31
2.08,0.31
2.082,0.31
2.084,0.31
2.0859999999999994,0.31
2.088,0.3
2.09,0.3
2.092,0.29
2.0939999999999994,0.3
2.096,0.29
2.098,0.3
2.1,0.29
2.1019999999999994,0.3
2.104,0.29
2.106,0.29
2.108,0.3
2.1099999999999994,0.31
2.112,0.31
2.114,0.31
2.116,0.31
2.1179999999999994,0.31
2.12,0.31
2.122,0.31
2.124,0.32
2.1259999999999994,0.31
2.128,0.31
2.13,0.31
2.132,0.32
2.1339999999999995,0.33
2.136,0.32
2.138,0.32
2.14,0.32
2.1419999999999995,0.32
2.144,0.32
2.146,0.31
2.148,0.31
2.1499999999999995,0.31
2.152,0.31
2.154,0.31
2.156,0.31
2.1579999999999995,0.31
2.16,0.31
2.162,0.31
2.164,0.3
2.1659999999999995,0.3
2.168,0.31
2.17,0.3
2.172,0.3
2.1739999999999995,0.31
2.176,0.3
2.178,0.3
2.18,0.31
2.1819999999999995,0.3
2.184,0.3
2.186,0.3
2.188,0.31
2.1899999999999995,0.3
2.192,0.3
2.194,0.3
2.196,0.31
2.1979999999999995,0.31
2.2,0.31
2.202,0.3
2.204,0.29
2.2059999999999995,0.3
2.208,0.31
2.21,0.3
2.212,0.3
2.2139999999999995,0.29
2.216,0.3
2.218,0.29
2.22,0.29
2.2219999999999995,0.3
2.224,0.29
2.226,0.3
2.228,0.3
2.2299999999999995,0.29
2.232,0.3
2.234,0.3
2.236,0.29
2.2379999999999995,0.31
2.24,0.31
2.242,0.31
2.244,0.31
2.246,0.31
2.248,0.31
2.25,0.31
2.252,0.31
2.254,0.31
2.256,0.31
2.258,0.31
2.26,0.3
2.262,0.3
2.264,0.3
2.266,0.3
2.268,0.31
2.27,0.3
2.272,0.3
2.274,0.3
2.276,0.3
2.278,0.29
2.28,0.29
2.282,0.29
2.284,0.29
2.286,0.3
2.288,0.3
2.29,0.31
2.292,0.29
2.294,0.29
2.296,0.29
2.298,0.29
2.3,0.29
2.302,0.29
2.3039999999999994,0.3
2.306,0.3
2.308,0.3
2.31,0.3
2.3119999999999994,0.3
2.314,0.3
2.316,0.3
2.318,0.3
2.3199999999999994,0.29
2.322,0.31
2.324,0.3
2.326,0.31
2.3279999999999994,0.31
2.33,0.31
2.332,0.3
2.334,0.3
2.3359999999999994,0.29
2.338,0.29
2.34,0.29
2.342,0.29
2.3439999999999994,0.29
2.346,0.29
2.348,0.29
2.35,0.3
2.3519999999999994,0.29
2.354,0.3
2.356,0.29
2.358,0.29
2.3599999999999994,0.29
2.362,0.29
2.364,0.3
2.366,0.3
2.3679999999999994,0.29
2.37,0.29
2.372,0.29
2.374,0.3
2.3759999999999994,0.29
2.378,0.3
2.38,0.3
2.382,0.3
2.3839999999999995,0.29
2.386,0.29
2.388,0.3
2.39,0.3
2.3919999999999995,0.3
2.394,0.29
2.396,0.3
2.398,0.29
2.3999999999999995,0.3
2.402,0.3
2.404,0.31
2.406,0.31
2.4079999999999995,0.31
2.41,0.31
2.412,0.3
2.414,0.31
2.4159999999999995,0.31
2.418,0.3
2.42,0.31
2.422,0.31
2.4239999999999995,0.3
2.426,0.3
2.428,0.3
2.43,0.3
2.4319999999999995,0.3
2.434,0.3
2.436,0.3
2.438,0.3
2.4399999999999995,0.3
2.442,0.3
2.444,0.29
2.446,0.29
2.4479999999999995,0.29
2.45,0.3
2.452,0.3
2.454,0.29
2.4559999999999995,0.29
2.458,0.29
2.46,0.3
2.462,0.3
2.4639999999999995,0.29
2.466,0.29
2.468,0.29
2.47,0.3
2.4719999999999995,0.29
2.474,0.3
2.476,0.3
2.478,0.3
2.4799999999999995,0.3
2.482,0.31
2.484,0.3
2.486,0.31
2.4879999999999995,0.31
2.49,0.31
2.492,0.31
2.494,0.31
2.496,0.31
2.498,0.31
2.5,0.32
2.502,0.32
2.504,0.32
2.506,0.32
2.508,0.32
