Time (s) B1,Force (N) B1
0.6079999999999999,0.02
0.6100000000000001,0.01
0.6119999999999999,0.0
0.6140000000000001,0.01
0.6159999999999999,0.0
0.6180000000000001,0.02
0.6199999999999999,0.01
0.6220000000000001,0.0
0.6239999999999999,0.01
0.6260000000000001,0.0
0.6279999999999999,0.01
0.6300000000000001,0.0
0.6319999999999999,0.01
0.6340000000000001,0.01
0.6359999999999999,0.0
0.6380000000000001,0.01
0.6399999999999999,0.01
0.6420000000000001,0.0
0.6439999999999999,0.01
0.6460000000000001,0.0
0.6479999999999999,0.01
0.6500000000000001,0.01
0.6519999999999999,0.01
0.6540000000000001,0.02
0.6559999999999999,0.0
0.6580000000000001,0.02
0.6599999999999999,0.01
0.6620000000000001,0.0
0.6639999999999999,0.01
0.6660000000000001,0.0
0.6679999999999999,0.0
0.6699999999999997,0.0
0.6719999999999999,0.0
0.6739999999999997,0.01
0.6759999999999999,0.01
0.6779999999999997,0.01
0.6799999999999999,0.0
0.6819999999999997,0.01
0.6839999999999999,0.01
0.6859999999999997,0.01
0.688,0.01
0.6899999999999997,0.01
0.692,0.01
0.6939999999999997,0.01
0.696,0.01
0.6979999999999997,0.0
0.7,0.01
0.7019999999999997,0.01
0.704,0.0
0.7059999999999997,0.01
0.708,-0.01
0.7099999999999997,0.01
0.712,0.01
0.7139999999999997,0.0
0.716,0.02
0.7179999999999997,-0.01
0.72,0.0
0.7219999999999998,0.0
0.724,-0.02
0.7259999999999998,0.0
0.728,-0.01
0.7299999999999998,0.16
0.732,0.54
0.7339999999999998,0.81
0.736,1.2
0.7379999999999998,1.47
0.74,1.79
0.7419999999999998,2.1
0.744,2.33
0.7459999999999998,2.55
0.748,2.68
0.7499999999999998,2.76
0.752,2.86
0.7539999999999998,3.0
0.756,3.08
0.7579999999999998,3.12
0.76,3.28
0.7619999999999998,3.65
0.764,3.88
0.7659999999999998,3.97
0.768,3.93
0.7699999999999998,3.71
0.772,3.4
0.7739999999999998,2.97
0.776,2.51
0.7779999999999998,2.13
0.78,1.84
0.7819999999999998,1.68
0.784,1.48
0.7859999999999998,1.32
0.788,1.16
0.7899999999999998,1.02
0.792,0.89
0.7939999999999998,0.77
0.796,0.68
0.7979999999999998,0.61
0.8,0.52
0.8019999999999998,0.43
0.804,0.38
0.8059999999999998,0.35
0.808,0.31
0.8099999999999998,0.24
0.812,0.19
0.8139999999999998,0.14
0.8160000000000001,0.08
0.8179999999999998,0.05
0.8200000000000001,0.03
0.8219999999999998,0.02
0.8240000000000001,0.02
0.8259999999999998,0.0
0.8280000000000001,0.02
0.8299999999999998,0.01
0.8320000000000001,0.02
0.8339999999999999,0.02
0.8360000000000001,0.02
0.8379999999999999,0.01
0.8400000000000001,0.0
0.8419999999999999,0.0
0.8440000000000001,0.01
0.8459999999999999,0.02
0.8480000000000001,0.02
0.8499999999999999,0.01
0.8520000000000001,0.02
0.8539999999999999,0.02
0.8560000000000001,0.01
0.8579999999999999,0.01
0.8600000000000001,0.02
0.8619999999999999,0.02
0.8640000000000001,0.01
0.8659999999999999,0.01
0.8680000000000001,0.02
0.8699999999999999,0.0
0.8720000000000001,0.01
0.8739999999999999,0.01
0.8760000000000001,0.0
0.8779999999999999,0.01
0.8800000000000001,0.0
0.8819999999999999,0.01
0.8840000000000001,0.01
0.8859999999999999,0.02
0.8880000000000001,0.01
0.8899999999999999,0.0
0.8920000000000001,0.01
0.8939999999999999,0.01
0.8960000000000001,0.0
0.8979999999999999,0.01
0.9000000000000001,0.01
0.902,0.0
0.904,0.01
0.906,0.0
0.908,0.02
0.91,0.01
0.912,0.01
0.914,0.02
0.916,0.0
0.918,0.0
0.9199999999999996,0.0
0.922,0.0
0.9239999999999996,0.0
0.926,0.0
0.9279999999999996,0.01
0.93,0.01
0.9319999999999996,0.01
0.934,0.01
0.9359999999999996,0.0
0.938,0.01
0.9399999999999996,0.0
0.942,0.0
0.9439999999999996,0.01
0.946,0.01
0.9479999999999996,0.01
0.95,0.01
0.9519999999999996,0.01
0.954,0.0
0.9559999999999996,0.0
0.958,0.01
0.9599999999999996,0.01
0.962,0.01
0.9639999999999996,0.0
0.966,0.0
0.9679999999999996,0.0
0.97,0.01
0.9719999999999998,0.01
0.974,0.01
0.9759999999999998,0.01
0.978,0.01
0.9799999999999998,0.0
0.982,0.01
0.9839999999999998,0.01
0.986,0.02
0.9879999999999998,0.02
0.99,0.01
0.9919999999999998,0.02
0.994,0.01
0.9959999999999998,0.01
0.998,0.01
0.9999999999999998,0.02
1.002,0.01
1.0039999999999998,0.01
1.006,0.01
1.0079999999999998,0.01
1.01,0.02
1.0119999999999998,0.03
1.014,0.02
1.0159999999999998,0.02
1.018,0.01
1.0199999999999998,0.02
1.022,0.01
1.0239999999999998,0.02
1.026,0.01
1.0279999999999998,0.01
1.03,0.01
1.0319999999999998,0.01
1.034,0.01
1.0359999999999998,0.01
1.038,0.02
1.0399999999999998,0.01
1.042,0.02
1.0439999999999998,0.02
1.046,0.01
1.0479999999999998,0.01
1.05,0.01
1.0519999999999998,0.01
1.054,0.0
1.0559999999999998,0.0
1.058,0.0
1.0599999999999998,0.01
1.062,0.01
1.0639999999999998,0.01
1.066,0.01
1.0679999999999998,0.01
1.07,0.0
1.0719999999999998,0.01
1.074,0.02
1.0759999999999998,0.02
1.078,0.01
1.0799999999999998,0.01
1.082,0.0
1.084,0.01
1.086,0.01
1.088,0.01
1.09,0.02
1.092,0.17
1.094,0.23
1.096,0.35
1.098,0.45
1.1,0.52
1.102,0.6
1.104,0.71
1.106,0.79
1.108,0.88
1.11,0.99
1.112,1.09
1.114,1.16
1.116,1.25
1.118,1.31
1.12,1.36
1.122,1.41
1.124,1.45
1.126,1.48
1.128,1.49
1.13,1.5
1.132,1.5
1.134,1.49
1.136,1.46
1.138,1.42
1.14,1.36
1.142,1.3
1.144,1.22
1.146,1.15
1.148,1.06
1.15,0.98
1.152,0.91
1.154,0.84
1.156,0.77
1.158,0.7
1.16,0.63
1.162,0.56
1.164,0.5
1.166,0.45
1.168,0.4
1.1699999999999997,0.36
1.172,0.31
1.1739999999999997,0.28
1.176,0.23
1.1779999999999995,0.2
1.18,0.16
1.1819999999999995,0.13
1.184,0.1
1.1859999999999995,0.07
1.188,0.06
1.1899999999999995,0.03
1.192,0.02
1.1939999999999995,0.01
1.196,0.0
1.1979999999999995,0.0
1.2,0.01
1.2019999999999995,0.01
1.204,0.01
1.2059999999999995,0.01
1.208,0.01
1.2099999999999995,0.0
1.212,0.01
1.2139999999999995,0.0
1.216,0.0
1.2179999999999995,0.0
1.22,0.01
1.2219999999999998,0.0
1.224,0.0
1.2259999999999998,0.0
1.228,0.01
1.2299999999999998,0.0
1.232,0.0
1.2339999999999998,0.0
1.236,0.01
1.2379999999999998,0.01
1.24,0.0
1.2419999999999998,0.0
1.244,0.0
1.2459999999999998,0.0
1.248,0.0
1.2499999999999998,0.0
1.252,0.0
1.2539999999999998,0.01
1.256,0.02
1.2579999999999998,0.01
1.26,0.0
1.2619999999999998,0.01
1.264,0.01
1.2659999999999998,0.0
1.268,0.01
1.2699999999999998,0.0
1.272,0.0
1.2739999999999998,0.01
1.276,0.0
1.2779999999999998,0.01
1.28,0.0
1.2819999999999998,0.01
1.284,0.01
1.2859999999999998,0.01
1.288,0.02
1.2899999999999998,0.07
1.292,0.1
1.2939999999999998,0.14
1.296,0.17
1.2979999999999998,0.21
1.3,0.24
1.3019999999999998,0.26
1.304,0.3
1.3059999999999998,0.33
1.308,0.35
1.3099999999999998,0.38
1.312,0.42
1.3139999999999998,0.43
1.316,0.47
1.3179999999999998,0.49
1.32,0.52
1.3219999999999998,0.55
1.324,0.57
1.3259999999999998,0.6
1.328,0.61
1.3299999999999998,0.65
1.332,0.66
1.334,0.68
1.336,0.68
1.338,0.69
1.34,0.7
1.342,0.69
1.344,0.7
1.346,0.69
1.348,0.69
1.35,0.67
1.352,0.65
1.354,0.65
1.356,0.61
1.358,0.6
1.36,0.57
1.362,0.54
1.364,0.52
1.366,0.5
1.368,0.48
1.37,0.45
1.372,0.43
1.374,0.4
1.376,0.38
1.378,0.36
1.38,0.34
1.382,0.32
1.384,0.3
1.386,0.29
1.388,0.26
1.39,0.26
1.392,0.24
1.394,0.23
1.396,0.21
1.398,0.2
1.4,0.17
1.402,0.17
1.404,0.15
1.406,0.14
1.408,0.14
1.41,0.14
1.412,0.13
1.414,0.12
1.416,0.12
1.418,0.12
1.4199999999999997,0.12
1.422,0.11
1.4239999999999997,0.11
1.426,0.12
1.4279999999999995,0.11
1.43,0.12
1.4319999999999995,0.13
1.434,0.12
1.4359999999999995,0.14
1.438,0.13
1.4399999999999995,0.14
1.442,0.15
1.4439999999999995,0.16
1.446,0.17
1.4479999999999995,0.17
1.45,0.19
1.4519999999999995,0.19
1.454,0.21
1.4559999999999995,0.21
1.458,0.22
1.4599999999999995,0.23
1.462,0.24
1.4639999999999995,0.25
1.466,0.25
1.4679999999999995,0.26
1.47,0.27
1.4719999999999998,0.28
1.474,0.28
1.4759999999999998,0.29
1.478,0.29
1.4799999999999998,0.3
1.482,0.32
1.4839999999999998,0.32
1.486,0.33
1.4879999999999998,0.34
1.49,0.34
1.4919999999999998,0.34
1.494,0.35
1.4959999999999998,0.35
1.498,0.36
1.4999999999999998,0.36
1.502,0.36
1.5039999999999998,0.36
1.506,0.35
1.5079999999999998,0.37
1.51,0.36
1.5119999999999998,0.36
1.514,0.36
1.5159999999999998,0.37
1.518,0.35
1.5199999999999998,0.34
1.522,0.34
1.5239999999999998,0.34
1.526,0.33
1.5279999999999998,0.32
1.53,0.32
1.5319999999999998,0.32
1.534,0.31
1.5359999999999998,0.31
1.538,0.31
1.5399999999999998,0.3
1.542,0.31
1.5439999999999998,0.3
1.546,0.29
1.5479999999999998,0.29
1.55,0.29
1.5519999999999998,0.28
1.554,0.28
1.5559999999999998,0.28
1.558,0.29
1.5599999999999998,0.28
1.562,0.27
1.5639999999999998,0.27
1.566,0.28
1.5679999999999998,0.28
1.57,0.28
1.5719999999999998,0.28
1.574,0.28
1.5759999999999998,0.28
1.578,0.28
1.5799999999999998,0.27
1.582,0.29
1.584,0.28
1.586,0.29
1.588,0.28
1.59,0.28
1.592,0.28
1.594,0.28
1.596,0.28
1.598,0.28
1.6,0.28
1.602,0.28
1.604,0.29
1.606,0.28
1.608,0.29
1.61,0.29
1.612,0.28
1.614,0.29
1.616,0.28
1.618,0.28
1.62,0.28
1.622,0.28
1.624,0.28
1.626,0.29
1.628,0.28
1.63,0.29
1.632,0.28
1.634,0.28
1.636,0.29
1.638,0.28
1.64,0.29
1.642,0.29
1.644,0.28
1.646,0.29
1.648,0.28
1.65,0.28
1.652,0.28
1.654,0.28
1.656,0.28
1.658,0.29
1.66,0.28
1.662,0.28
1.664,0.28
1.666,0.29
1.668,0.28
1.6699999999999997,0.28
1.672,0.27
1.6739999999999997,0.28
1.676,0.28
1.6779999999999995,0.27
1.68,0.28
1.6819999999999995,0.28
1.684,0.27
1.6859999999999995,0.29
1.688,0.27
1.6899999999999995,0.27
1.692,0.27
1.6939999999999995,0.28
1.696,0.27
1.6979999999999995,0.28
1.7,0.28
1.7019999999999995,0.28
1.704,0.28
1.7059999999999995,0.29
1.708,0.29
1.7099999999999995,0.27
1.712,0.27
1.7139999999999995,0.28
1.716,0.28
1.7179999999999995,0.29
1.72,0.29
1.7219999999999998,0.29
1.724,0.28
1.7259999999999998,0.29
1.728,0.28
1.7299999999999998,0.27
1.732,0.28
1.7339999999999998,0.27
1.736,0.28
1.7379999999999998,0.28
1.74,0.28
1.7419999999999998,0.28
1.744,0.28
1.7459999999999998,0.28
1.748,0.28
1.7499999999999998,0.28
1.752,0.28
1.7539999999999998,0.28
1.756,0.28
1.7579999999999998,0.29
1.76,0.28
1.7619999999999998,0.29
1.764,0.29
1.7659999999999998,0.28
1.768,0.28
1.7699999999999998,0.27
1.772,0.28
1.7739999999999998,0.28
1.776,0.27
1.7779999999999998,0.27
1.78,0.28
1.7819999999999998,0.29
1.784,0.29
1.7859999999999998,0.28
1.788,0.29
1.7899999999999998,0.29
1.792,0.28
1.7939999999999998,0.28
1.796,0.28
1.7979999999999998,0.29
1.8,0.29
1.802,0.28
1.804,0.28
1.806,0.28
1.808,0.28
1.81,0.28
1.812,0.29
1.814,0.28
1.816,0.28
1.818,0.28
1.82,0.28
1.822,0.28
1.824,0.28
1.826,0.28
1.828,0.28
1.83,0.28
1.832,0.27
1.834,0.28
1.836,0.27
1.838,0.28
1.84,0.29
1.842,0.28
1.844,0.28
1.846,0.28
1.848,0.28
1.85,0.29
1.852,0.28
1.854,0.28
1.856,0.27
1.858,0.29
1.86,0.29
1.862,0.28
1.864,0.28
1.866,0.28
1.868,0.28
1.87,0.28
1.872,0.27
1.874,0.28
1.876,0.28
1.878,0.27
1.88,0.28
1.882,0.27
1.884,0.27
1.886,0.28
1.888,0.28
1.89,0.28
1.892,0.28
1.894,0.28
1.896,0.28
1.898,0.28
1.9,0.29
1.902,0.28
1.904,0.28
1.906,0.29
1.908,0.28
1.91,0.29
1.912,0.29
1.914,0.29
1.916,0.29
1.918,0.28
1.92,0.28
1.922,0.28
1.924,0.29
1.926,0.28
1.928,0.29
1.93,0.28
1.932,0.29
1.934,0.29
1.936,0.28
1.938,0.28
1.94,0.28
1.942,0.28
1.944,0.28
1.946,0.29
1.948,0.29
1.95,0.29
1.952,0.27
1.954,0.28
1.956,0.28
1.958,0.28
1.96,0.27
1.962,0.28
1.964,0.27
1.966,0.28
1.968,0.28
1.97,0.27
1.972,0.29
1.974,0.29
1.976,0.29
1.978,0.28
1.98,0.28
1.982,0.28
1.984,0.28
1.986,0.28
1.988,0.27
1.99,0.29
1.992,0.28
1.994,0.29
1.996,0.29
1.998,0.29
2.0,0.29
2.002,0.28
2.004,0.29
2.006,0.28
2.008,0.27
2.01,0.28
2.012,0.28
2.014,0.29
2.016,0.28
2.018,0.28
2.02,0.28
2.022,0.28
2.024,0.28
2.026,0.28
2.028,0.28
2.03,0.28
2.032,0.28
2.034,0.29
2.036,0.29
2.0380000000000003,0.28
2.04,0.28
2.042,0.27
2.044,0.28
2.0460000000000003,0.28
2.048,0.28
2.05,0.29
2.052,0.29
2.0540000000000003,0.28
2.056,0.28
2.058,0.28
2.06,0.28
2.0620000000000003,0.28
2.064,0.28
2.066,0.27
2.068,0.28
2.0700000000000003,0.28
2.072,0.28
2.074,0.27
2.076,0.28
2.0780000000000003,0.28
2.08,0.27
2.082,0.27
2.084,0.27
2.0860000000000003,0.27
2.088,0.27
2.09,0.28
2.092,0.28
2.0940000000000003,0.27
2.096,0.28
2.098,0.28
2.1,0.28
2.1020000000000003,0.29
2.104,0.29
2.106,0.28
2.108,0.28
2.1100000000000003,0.28
2.112,0.28
2.114,0.28
2.116,0.28
2.1180000000000003,0.28
2.12,0.28
2.122,0.28
2.124,0.27
2.1260000000000003,0.28
2.128,0.28
2.13,0.28
2.132,0.28
2.1340000000000003,0.28
2.136,0.29
2.138,0.28
2.14,0.29
2.1420000000000003,0.28
2.144,0.28
2.146,0.28
2.148,0.28
2.1500000000000004,0.28
2.152,0.28
2.154,0.29
2.156,0.28
2.1580000000000004,0.28
2.16,0.29
2.162,0.27
2.164,0.28
2.1660000000000004,0.27
2.168,0.27
2.17,0.28
2.172,0.28
2.1739999999999995,0.28
2.176,0.28
2.178,0.29
2.18,0.28
2.1819999999999995,0.28
2.184,0.27
2.186,0.28
2.188,0.29
2.1899999999999995,0.28
2.192,0.28
2.194,0.29
2.196,0.29
2.1979999999999995,0.28
2.2,0.29
2.202,0.28
2.204,0.29
2.2059999999999995,0.29
2.208,0.29
2.21,0.29
2.212,0.29
2.2139999999999995,0.28
2.216,0.28
2.218,0.29
2.22,0.28
2.2219999999999995,0.28
2.224,0.28
2.226,0.29
2.228,0.29
2.2299999999999995,0.29
2.232,0.29
2.234,0.28
2.236,0.29
2.2379999999999995,0.28
2.24,0.28
2.242,0.28
2.244,0.28
2.246,0.28
2.248,0.27
2.25,0.28
2.252,0.28
2.254,0.28
2.256,0.28
2.258,0.28
2.26,0.27
2.262,0.27
2.264,0.27
2.266,0.26
2.268,0.28
2.27,0.27
2.272,0.28
2.274,0.28
2.276,0.28
2.278,0.29
2.28,0.28
2.282,0.29
2.284,0.28
2.286,0.28
2.2880000000000003,0.28
2.29,0.28
2.292,0.28
2.294,0.28
2.2960000000000003,0.28
2.298,0.28
2.3,0.28
2.302,0.28
2.3040000000000003,0.27
2.306,0.28
2.308,0.28
2.31,0.28
2.3120000000000003,0.28
2.314,0.27
2.316,0.27
2.318,0.28
2.3200000000000003,0.28
2.322,0.28
2.324,0.29
2.326,0.28
2.3280000000000003,0.29
2.33,0.29
2.332,0.28
2.334,0.28
2.3360000000000003,0.27
2.338,0.28
2.34,0.28
2.342,0.28
2.3440000000000003,0.29
2.346,0.28
2.348,0.28
2.35,0.28
2.3520000000000003,0.28
2.354,0.28
2.356,0.28
2.358,0.28
2.3600000000000003,0.28
2.362,0.28
2.364,0.29
2.366,0.29
2.3680000000000003,0.28
2.37,0.29
2.372,0.28
2.374,0.29
2.3760000000000003,0.28
2.378,0.28
2.38,0.28
2.382,0.27
2.3840000000000003,0.28
2.386,0.28
2.388,0.28
2.39,0.28
2.3920000000000003,0.28
2.394,0.29
2.396,0.28
2.398,0.29
2.4000000000000004,0.28
2.402,0.28
2.404,0.28
2.406,0.28
2.4080000000000004,0.28
2.41,0.28
2.412,0.28
2.414,0.28
2.4160000000000004,0.27
2.418,0.28
2.42,0.28
2.422,0.28
2.4240000000000004,0.28
2.426,0.28
2.428,0.27
2.43,0.28
2.4320000000000004,0.28
2.434,0.28
2.436,0.29
2.438,0.28
2.4400000000000004,0.27
2.442,0.27
2.444,0.28
2.446,0.28
2.4480000000000004,0.28
2.45,0.28
2.452,0.28
2.454,0.29
2.4560000000000004,0.28
2.458,0.29
2.46,0.28
2.462,0.27
2.4640000000000004,0.28
2.466,0.28
2.468,0.27
2.47,0.28
2.4720000000000004,0.28
2.474,0.27
2.476,0.28
2.478,0.27
2.4800000000000004,0.28
2.482,0.27
2.484,0.27
2.486,0.28
2.4880000000000004,0.28
2.49,0.27
2.492,0.28
2.494,0.27
2.4960000000000004,0.28
2.498,0.27
2.5,0.28
2.502,0.28
2.5040000000000004,0.27
2.506,0.29
2.508,0.28
2.51,0.27
2.5120000000000005,0.27
2.514,0.27
2.516,0.28
2.518,0.28
2.5200000000000005,0.28
2.522,0.29
2.524,0.27
2.526,0.28
2.5280000000000005,0.28
2.53,0.27
2.532,0.27
2.534,0.27
2.5360000000000005,0.27
2.5380000000000003,0.27
2.54,0.27
2.542,0.28
2.5440000000000005,0.27
2.5460000000000003,0.28
2.548,0.27
2.55,0.28
2.5520000000000005,0.28
2.5540000000000003,0.27
2.556,0.27
2.558,0.28
2.5600000000000005,0.28
2.5620000000000003,0.27
2.564,0.28
2.566,0.27
2.5680000000000005,0.27
2.5700000000000003,0.27
2.572,0.28
2.574,0.28
2.5760000000000005,0.27
2.5780000000000003,0.27
2.58,0.28
2.582,0.28
2.5840000000000005,0.27
2.5860000000000003,0.27
2.588,0.27
2.59,0.27
2.5920000000000005,0.27
2.5940000000000003,0.28
2.596,0.28
2.598,0.27
2.6000000000000005,0.27
2.6020000000000003,0.27
2.604,0.27
2.606,0.27
2.6080000000000005,0.27
2.6100000000000003,0.27
2.612,0.28
2.614,0.28
2.6160000000000005,0.27
2.6180000000000003,0.28
2.62,0.28
2.622,0.27
2.624000000000001,0.27
2.6260000000000003,0.27
2.628,0.27
2.63,0.27
2.632000000000001,0.27
2.6340000000000003,0.27
2.636,0.27
2.638,0.27
2.640000000000001,0.27
2.6420000000000003,0.28
2.644,0.27
2.646,0.27
2.648000000000001,0.28
2.6500000000000004,0.26
2.652,0.26
2.654,0.27
2.6560000000000006,0.28
2.6580000000000004,0.28
2.66,0.28
2.662,0.28
2.6640000000000006,0.26
2.6660000000000004,0.27
2.668,0.27
2.67,0.27
2.672,0.27
2.6740000000000004,0.27
2.676,0.27
2.678,0.28
2.68,0.28
2.6820000000000004,0.28
2.684,0.27
2.686,0.27
2.688,0.27
2.6900000000000004,0.27
2.692,0.27
2.694,0.27
2.696,0.27
2.6980000000000004,0.27
2.7,0.27
2.702,0.27
2.704,0.28
2.7060000000000004,0.27
2.708,0.28
2.71,0.28
2.712,0.27
2.7140000000000004,0.27
2.716,0.27
2.718,0.27
2.72,0.28
