Time (s) A3,Force (N) A3
0.7620000000000005,0.0
0.7640000000000002,0.0
0.766,0.01
0.7680000000000007,0.01
0.7700000000000005,0.02
0.7720000000000002,0.01
0.774,0.02
0.7760000000000007,0.17
0.7780000000000005,0.56
0.7800000000000002,0.92
0.782,1.35
0.7840000000000007,1.76
0.7860000000000005,2.12
0.7880000000000003,2.49
0.79,3.1
0.7920000000000007,3.75
0.7940000000000005,4.34
0.7960000000000003,4.89
0.798,5.25
0.8000000000000007,5.63
0.8020000000000005,5.91
0.8040000000000003,6.0
0.806,5.94
0.8080000000000007,5.61
0.8100000000000005,5.04
0.8120000000000003,4.33
0.8140000000000001,3.63
0.8160000000000007,2.85
0.8180000000000005,2.25
0.8200000000000003,1.76
0.8220000000000001,1.34
0.8240000000000007,1.01
0.8260000000000005,0.81
0.8280000000000003,0.62
0.8300000000000001,0.49
0.8320000000000007,0.34
0.8340000000000005,0.26
0.8360000000000003,0.2
0.8380000000000001,0.13
0.8400000000000007,0.08
0.8420000000000005,0.05
0.8440000000000003,0.06
0.8460000000000001,0.03
0.8480000000000008,0.0
0.8500000000000005,0.0
0.8520000000000003,0.0
0.8540000000000001,0.02
0.8560000000000008,0.02
0.8580000000000005,0.0
0.8600000000000003,0.0
0.8620000000000001,0.01
0.8640000000000008,0.01
0.8660000000000005,0.01
0.8680000000000003,0.0
0.8700000000000001,0.02
0.8720000000000008,0.01
0.8740000000000006,0.0
0.8760000000000003,0.02
0.8780000000000001,0.0
0.8800000000000008,0.01
0.8820000000000006,0.01
0.8840000000000003,0.02
0.8860000000000001,0.01
0.8880000000000008,0.0
0.8900000000000006,0.0
0.8920000000000003,0.01
0.8940000000000001,0.02
0.8960000000000008,0.01
0.8980000000000006,0.01
0.9000000000000004,0.01
0.902,0.01
0.9040000000000008,0.01
0.9060000000000006,0.0
0.9080000000000004,0.0
0.91,0.0
0.9120000000000008,-0.01
0.9140000000000006,-0.01
0.9160000000000004,0.01
0.918,0.01
0.9200000000000008,0.0
0.9220000000000006,0.01
0.9240000000000004,0.0
0.9260000000000002,0.0
0.9280000000000008,0.0
0.9300000000000006,0.01
0.9320000000000004,0.01
0.9340000000000002,0.0
0.9360000000000008,0.01
0.9380000000000006,0.0
0.9400000000000004,0.0
0.9420000000000002,0.01
0.9440000000000008,0.01
0.9460000000000006,0.01
0.9480000000000004,0.01
0.9500000000000002,0.01
0.9520000000000008,0.01
0.9540000000000006,0.01
0.9560000000000004,0.0
0.9580000000000002,0.01
0.9600000000000009,0.01
0.9620000000000006,0.0
0.9640000000000004,0.01
0.9660000000000002,0.0
0.9680000000000007,0.0
0.9700000000000006,0.01
0.9720000000000004,0.01
0.9740000000000002,0.01
0.976,0.0
0.9780000000000006,0.01
0.9800000000000004,0.01
0.9820000000000002,0.0
0.984,0.0
0.9860000000000008,0.0
0.9880000000000004,-0.01
0.9900000000000002,0.0
0.992,0.01
0.9940000000000008,0.01
0.9960000000000004,0.01
0.9980000000000002,0.0
1.0,0.0
1.002000000000001,0.0
1.0040000000000004,0.0
1.0060000000000002,0.01
1.008,0.0
1.010000000000001,0.0
1.0120000000000005,0.0
1.0140000000000002,0.0
1.016,0.0
1.018000000000001,0.0
1.0200000000000005,0.0
1.0220000000000002,0.0
1.024,0.0
1.0260000000000007,0.0
1.0280000000000005,0.0
1.0300000000000002,0.0
1.032,0.01
1.0340000000000007,0.01
1.0360000000000005,0.0
1.0380000000000005,0.0
1.04,0.0
1.0420000000000007,0.01
1.0440000000000005,0.01
1.0460000000000005,0.02
1.048,0.01
1.0500000000000007,0.0
1.0520000000000005,0.01
1.0540000000000005,0.0
1.056,0.01
1.0580000000000007,0.0
1.0600000000000005,0.01
1.0620000000000005,0.01
1.064,0.0
1.0660000000000007,0.01
1.0680000000000005,0.0
1.0700000000000005,0.02
1.072,0.01
1.0740000000000007,0.02
1.0760000000000003,0.01
1.0780000000000003,0.0
1.08,0.0
1.0820000000000007,0.0
1.0840000000000003,0.0
1.0860000000000003,0.01
1.088,0.0
1.0900000000000007,0.0
1.0920000000000003,0.0
1.0940000000000003,0.01
1.096,0.01
1.0980000000000008,0.0
1.1000000000000003,0.0
1.1020000000000003,0.0
1.104,0.01
1.1060000000000008,0.01
1.1080000000000003,0.01
1.1100000000000003,0.01
1.112,0.02
1.1140000000000008,0.01
1.1160000000000003,0.01
1.1180000000000003,0.01
1.12,0.02
1.1220000000000008,0.01
1.1240000000000006,0.01
1.1260000000000003,0.01
1.128,0.01
1.1300000000000008,0.01
1.1320000000000006,0.01
1.1340000000000003,0.15
1.136,0.27
1.1380000000000008,0.45
1.1400000000000006,0.55
1.1420000000000003,0.67
1.144,0.84
1.1460000000000008,0.97
1.1480000000000006,1.11
1.1500000000000004,1.23
1.152,1.35
1.1540000000000008,1.43
1.1560000000000006,1.52
1.1580000000000004,1.57
1.16,1.62
1.1620000000000008,1.66
1.1640000000000006,1.7
1.1660000000000004,1.74
1.168,1.77
1.1700000000000008,1.77
1.1720000000000006,1.77
1.1740000000000004,1.74
1.1760000000000002,1.68
1.1780000000000008,1.61
1.1800000000000006,1.5
1.1820000000000004,1.39
1.1840000000000002,1.25
1.1860000000000008,1.13
1.1880000000000006,1.03
1.1900000000000004,0.94
1.1920000000000002,0.83
1.1940000000000008,0.76
1.1960000000000006,0.67
1.1980000000000004,0.61
1.2000000000000002,0.55
1.2020000000000008,0.49
1.2040000000000006,0.45
1.2060000000000004,0.4
1.2080000000000002,0.34
1.2100000000000009,0.29
1.2120000000000006,0.24
1.2140000000000004,0.21
1.2160000000000002,0.17
1.2180000000000009,0.14
1.2200000000000006,0.11
1.2220000000000004,0.08
1.2240000000000002,0.05
1.226,0.04
1.2280000000000006,0.02
1.2300000000000004,0.0
1.2320000000000002,-0.01
1.234,0.01
1.2360000000000009,0.01
1.2380000000000004,0.0
1.2400000000000002,0.0
1.242,0.0
1.2440000000000009,0.01
1.2460000000000004,0.01
1.2480000000000002,0.0
1.25,0.01
1.252000000000001,0.0
1.2540000000000004,0.0
1.2560000000000002,0.01
1.258,0.01
1.260000000000001,0.01
1.2620000000000005,0.0
1.2640000000000002,0.0
1.266,0.01
1.268000000000001,0.01
1.2700000000000005,0.01
1.2720000000000002,0.01
1.274,0.01
1.2760000000000007,0.01
1.2780000000000005,0.01
1.2800000000000002,0.01
1.282,0.0
1.2840000000000007,0.01
1.2860000000000005,0.01
1.2880000000000005,0.0
1.29,0.01
1.2920000000000007,0.01
1.2940000000000005,0.01
1.2960000000000005,0.0
1.298,0.01
1.3000000000000007,0.01
1.3020000000000005,0.01
1.3040000000000005,0.02
1.306,0.01
1.3080000000000007,0.0
1.3100000000000005,0.0
1.3120000000000005,0.0
1.314,0.0
1.3160000000000007,0.0
1.3180000000000005,0.0
1.3200000000000005,0.0
1.322,0.0
1.3240000000000007,0.01
1.3260000000000003,0.02
1.3280000000000003,0.07
1.33,0.11
1.3320000000000007,0.17
1.3340000000000003,0.22
1.3360000000000003,0.27
1.338,0.31
1.3400000000000007,0.34
1.3420000000000003,0.38
1.3440000000000003,0.41
1.346,0.47
1.3480000000000008,0.5
1.3500000000000003,0.53
1.3520000000000003,0.56
1.354,0.59
1.3560000000000008,0.64
1.3580000000000003,0.68
1.3600000000000003,0.7
1.362,0.72
1.3640000000000008,0.75
1.3660000000000003,0.77
1.3680000000000003,0.79
1.37,0.8
1.3720000000000008,0.8
1.3740000000000006,0.8
1.3760000000000003,0.79
1.378,0.77
1.3800000000000008,0.77
1.3820000000000006,0.73
1.3840000000000003,0.7
1.386,0.67
1.3880000000000008,0.63
1.3900000000000006,0.59
1.3920000000000003,0.55
1.394,0.51
1.3960000000000008,0.47
1.3980000000000006,0.44
1.4000000000000004,0.42
1.402,0.39
1.4040000000000008,0.35
1.4060000000000006,0.32
1.4080000000000004,0.3
1.41,0.28
1.4120000000000008,0.26
1.4140000000000006,0.25
1.4160000000000004,0.23
1.418,0.21
1.4200000000000008,0.21
1.4220000000000006,0.18
1.4240000000000004,0.17
1.4260000000000002,0.16
1.4280000000000008,0.15
1.4300000000000006,0.14
1.4320000000000004,0.13
1.4340000000000002,0.12
1.4360000000000008,0.11
1.4380000000000006,0.1
1.4400000000000004,0.11
1.4420000000000002,0.1
1.4440000000000008,0.11
1.4460000000000006,0.1
1.4480000000000004,0.1
1.4500000000000002,0.1
1.4520000000000008,0.11
1.4540000000000006,0.1
1.4560000000000004,0.11
1.4580000000000002,0.12
1.4600000000000009,0.12
1.4620000000000006,0.13
1.4640000000000004,0.13
1.4660000000000002,0.13
1.4680000000000009,0.14
1.4700000000000006,0.16
1.4720000000000004,0.17
1.4740000000000002,0.18
1.476,0.19
1.4780000000000006,0.2
1.4800000000000004,0.21
1.4820000000000002,0.22
1.484,0.24
1.4860000000000009,0.23
1.4880000000000004,0.25
1.4900000000000002,0.26
1.492,0.27
1.4940000000000009,0.27
1.4960000000000004,0.29
1.4980000000000002,0.3
1.5,0.32
1.502000000000001,0.32
1.5040000000000004,0.33
1.5060000000000002,0.35
1.508,0.35
1.510000000000001,0.36
1.5120000000000005,0.36
1.5140000000000002,0.37
1.516,0.38
1.518000000000001,0.38
1.5200000000000005,0.39
1.5220000000000002,0.38
1.524,0.39
1.5260000000000007,0.39
1.5280000000000005,0.39
1.5300000000000002,0.4
1.532,0.39
1.5340000000000007,0.39
1.5360000000000005,0.38
1.5380000000000005,0.39
1.54,0.38
1.5420000000000007,0.37
1.5440000000000005,0.36
1.5460000000000005,0.36
1.548,0.35
1.5500000000000007,0.35
1.5520000000000005,0.35
1.5540000000000005,0.33
1.556,0.34
1.5580000000000007,0.32
1.5600000000000005,0.32
1.5620000000000005,0.32
1.564,0.31
1.5660000000000007,0.29
1.5680000000000005,0.29
1.5700000000000005,0.29
1.572,0.28
1.5740000000000007,0.29
1.5760000000000003,0.27
1.5780000000000003,0.27
1.58,0.27
1.5820000000000007,0.26
1.5840000000000003,0.26
1.5860000000000003,0.26
1.588,0.26
1.5900000000000007,0.25
1.5920000000000003,0.26
1.5940000000000003,0.26
1.596,0.26
1.5980000000000008,0.26
1.6000000000000003,0.27
1.6020000000000003,0.26
1.604,0.26
1.6060000000000008,0.27
1.6080000000000003,0.26
1.6100000000000003,0.26
1.612,0.27
1.6140000000000008,0.27
1.6160000000000003,0.27
1.6180000000000003,0.28
1.62,0.28
1.6220000000000008,0.28
1.6240000000000006,0.29
1.6260000000000003,0.29
1.628,0.29
1.6300000000000008,0.3
1.6320000000000006,0.29
1.6340000000000003,0.29
1.636,0.3
1.6380000000000008,0.3
1.6400000000000006,0.31
1.6420000000000003,0.31
1.644,0.31
1.6460000000000008,0.31
1.6480000000000006,0.31
1.6500000000000004,0.3
1.652,0.31
1.6540000000000008,0.3
1.6560000000000006,0.3
1.6580000000000004,0.3
1.66,0.3
1.6620000000000008,0.29
1.6640000000000006,0.29
1.6660000000000004,0.29
1.668,0.29
1.6700000000000008,0.29
1.6720000000000006,0.3
1.6740000000000004,0.29
1.6760000000000002,0.28
1.6780000000000008,0.29
1.6800000000000006,0.29
1.6820000000000004,0.29
1.6840000000000002,0.28
1.6860000000000008,0.29
1.6880000000000006,0.28
1.6900000000000004,0.29
1.6920000000000002,0.29
1.6940000000000008,0.29
1.6960000000000006,0.29
1.6980000000000004,0.29
1.7000000000000002,0.29
1.7020000000000008,0.29
1.7040000000000006,0.3
1.7060000000000004,0.29
1.7080000000000002,0.29
1.7100000000000009,0.29
1.7120000000000006,0.29
1.7140000000000004,0.29
1.7160000000000002,0.29
1.7180000000000009,0.29
1.7200000000000006,0.29
1.7220000000000004,0.29
1.7240000000000002,0.29
1.726,0.29
1.7280000000000006,0.29
1.7300000000000004,0.29
1.7320000000000002,0.3
1.734,0.3
1.7360000000000009,0.3
1.7380000000000004,0.29
1.7400000000000002,0.3
1.742,0.3
1.7440000000000009,0.29
1.7460000000000004,0.3
1.7480000000000002,0.29
1.75,0.29
1.752000000000001,0.29
1.7540000000000004,0.29
1.7560000000000002,0.3
1.758,0.29
1.760000000000001,0.29
1.7620000000000005,0.3
1.7640000000000002,0.29
1.766,0.29
1.768000000000001,0.29
1.7700000000000005,0.3
1.7720000000000002,0.29
1.774,0.29
1.7760000000000007,0.29
1.7780000000000005,0.29
1.7800000000000002,0.29
1.782,0.29
1.7840000000000007,0.29
1.7860000000000005,0.29
1.7880000000000005,0.29
1.79,0.29
1.7920000000000007,0.29
1.7940000000000005,0.29
1.7960000000000005,0.28
1.798,0.28
1.8000000000000007,0.27
1.8020000000000005,0.28
1.8040000000000005,0.29
1.806,0.28
1.8080000000000007,0.29
1.8100000000000005,0.29
1.8120000000000005,0.3
1.814,0.3
1.8160000000000007,0.3
1.8180000000000005,0.3
1.8200000000000005,0.3
1.822,0.29
1.8240000000000007,0.29
1.8260000000000003,0.29
1.8280000000000003,0.29
1.83,0.29
1.8320000000000007,0.29
1.8340000000000003,0.29
1.8360000000000003,0.29
1.838,0.29
1.8400000000000007,0.29
1.8420000000000003,0.29
1.8440000000000003,0.29
1.846,0.29
1.8480000000000008,0.29
1.8500000000000003,0.29
1.8520000000000003,0.29
1.854,0.29
1.8560000000000008,0.29
1.8580000000000003,0.29
1.8600000000000003,0.29
1.862,0.29
1.8640000000000008,0.29
1.8660000000000003,0.29
1.8680000000000003,0.29
1.87,0.29
1.8720000000000008,0.29
1.8740000000000008,0.29
1.8760000000000003,0.29
1.878,0.3
1.8800000000000008,0.29
1.8820000000000008,0.29
1.8840000000000003,0.29
1.886,0.29
1.8880000000000008,0.3
1.8900000000000008,0.3
1.8920000000000003,0.29
1.894,0.29
1.8960000000000008,0.29
1.8980000000000008,0.29
1.9000000000000004,0.29
1.902,0.29
1.9040000000000008,0.28
1.9060000000000008,0.28
1.9080000000000004,0.29
1.91,0.29
1.9120000000000008,0.3
1.9140000000000008,0.29
1.9160000000000004,0.3
1.918,0.29
1.9200000000000008,0.29
1.9220000000000008,0.29
1.9240000000000004,0.3
1.926,0.3
1.9280000000000008,0.3
1.9300000000000008,0.29
1.9320000000000004,0.29
1.934,0.29
1.9360000000000008,0.29
1.9380000000000008,0.29
1.9400000000000004,0.29
1.942,0.29
1.9440000000000008,0.29
1.9460000000000008,0.29
1.9480000000000004,0.29
1.95,0.28
1.9520000000000008,0.27
1.9540000000000008,0.29
1.9560000000000004,0.29
1.958,0.29
1.9600000000000009,0.29
1.9620000000000009,0.29
1.9640000000000004,0.3
1.966,0.29
1.9680000000000009,0.29
1.9700000000000009,0.29
1.9720000000000004,0.29
1.974,0.29
1.976,0.29
1.9780000000000009,0.29
1.9800000000000004,0.29
1.982,0.29
1.984,0.29
1.9860000000000009,0.29
1.9880000000000004,0.3
1.99,0.3
1.992,0.3
1.9940000000000009,0.3
1.9960000000000004,0.31
1.998,0.3
2.0,0.3
2.0020000000000007,0.29
2.0040000000000004,0.29
2.006,0.28
2.008,0.29
2.0100000000000007,0.29
2.0120000000000005,0.29
2.014,0.3
2.016,0.29
2.0180000000000007,0.29
2.0200000000000005,0.29
2.022,0.28
2.024,0.28
2.0260000000000007,0.29
2.0280000000000005,0.29
2.03,0.3
2.032,0.29
2.0340000000000007,0.29
2.0360000000000005,0.29
2.0380000000000003,0.29
2.04,0.29
2.0420000000000007,0.29
2.0440000000000005,0.29
2.0460000000000003,0.3
2.048,0.29
2.0500000000000007,0.28
2.0520000000000005,0.28
2.0540000000000003,0.29
2.056,0.29
2.0580000000000007,0.29
2.0600000000000005,0.29
2.0620000000000003,0.28
2.064,0.29
2.0660000000000007,0.29
2.0680000000000005,0.29
2.0700000000000003,0.29
2.072,0.29
2.0740000000000007,0.29
2.0760000000000005,0.29
2.0780000000000003,0.29
2.08,0.29
2.0820000000000007,0.29
2.0840000000000005,0.29
2.0860000000000003,0.3
2.088,0.3
2.0900000000000007,0.29
2.0920000000000005,0.3
2.0940000000000003,0.3
2.096,0.29
2.0980000000000008,0.29
2.1000000000000005,0.29
2.1020000000000003,0.29
2.104,0.29
2.1060000000000008,0.3
2.1080000000000005,0.3
2.1100000000000003,0.3
2.112,0.3
2.1140000000000008,0.3
2.1160000000000005,0.3
2.1180000000000003,0.3
2.12,0.3
2.1220000000000008,0.29
2.124000000000001,0.29
2.1260000000000003,0.29
2.128,0.3
2.130000000000001,0.29
2.132000000000001,0.29
2.1340000000000003,0.29
2.136,0.29
2.138000000000001,0.29
2.140000000000001,0.29
2.1420000000000003,0.3
2.144,0.29
2.146000000000001,0.3
2.148000000000001,0.29
2.1500000000000004,0.29
2.152,0.29
2.154000000000001,0.3
2.1560000000000006,0.3
2.1580000000000004,0.29
2.16,0.29
2.162000000000001,0.29
2.1640000000000006,0.29
2.1660000000000004,0.3
2.168,0.3
2.170000000000001,0.29
2.1720000000000006,0.29
2.1740000000000004,0.29
2.176,0.29
2.178000000000001,0.29
2.1800000000000006,0.3
2.1820000000000004,0.29
2.184,0.3
2.186000000000001,0.29
2.1880000000000006,0.29
2.1900000000000004,0.29
2.192,0.29
2.194000000000001,0.29
2.1960000000000006,0.29
2.1980000000000004,0.29
2.2,0.29
2.202000000000001,0.29
2.2040000000000006,0.29
2.2060000000000004,0.28
2.208,0.29
2.210000000000001,0.28
2.2120000000000006,0.28
2.2140000000000004,0.28
2.216,0.29
2.218000000000001,0.29
2.2200000000000006,0.29
2.2220000000000004,0.29
2.224,0.29
2.226,0.29
2.2280000000000006,0.29
2.2300000000000004,0.29
2.232,0.3
2.234,0.29
2.2360000000000007,0.29
2.2380000000000004,0.29
2.24,0.29
2.242,0.3
2.2440000000000007,0.3
2.2460000000000004,0.3
2.248,0.29
2.25,0.3
2.2520000000000007,0.3
2.2540000000000004,0.3
2.256,0.29
2.258,0.29
2.2600000000000007,0.29
2.2620000000000005,0.3
2.264,0.29
2.266,0.29
2.2680000000000007,0.29
2.2700000000000005,0.3
2.272,0.29
2.274,0.29
2.2760000000000007,0.3
2.2780000000000005,0.3
2.28,0.29
2.282,0.29
2.2840000000000007,0.3
2.2860000000000005,0.29
2.2880000000000003,0.3
2.29,0.3
2.2920000000000007,0.3
2.2940000000000005,0.3
2.2960000000000003,0.3
2.298,0.3
