Time (s) Control 3,Force (N) Control 3
1.6319999999999997,-0.01
1.6340000000000003,-0.01
1.636000000000001,0.0
1.638,-0.01
1.6400000000000006,-0.02
1.6420000000000012,0.0
1.644,0.0
1.6460000000000008,-0.01
1.6479999999999997,-0.01
1.6500000000000004,-0.01
1.652000000000001,0.0
1.654,0.0
1.6560000000000006,-0.01
1.6580000000000013,0.0
1.66,0.0
1.6620000000000008,-0.01
1.6639999999999997,-0.01
1.6660000000000004,-0.01
1.668000000000001,-0.01
1.67,-0.01
1.6720000000000006,0.0
1.6740000000000013,0.0
1.6760000000000002,-0.01
1.6780000000000008,0.0
1.6799999999999995,-0.01
1.6820000000000004,-0.01
1.684000000000001,-0.01
1.686,0.0
1.6880000000000006,-0.01
1.6900000000000013,0.0
1.6920000000000002,0.01
1.6940000000000008,0.0
1.6959999999999995,0.0
1.6980000000000004,-0.02
1.700000000000001,0.0
1.702,-0.01
1.7040000000000006,-0.01
1.7060000000000013,-0.01
1.7080000000000002,0.0
1.7100000000000009,0.0
1.7119999999999995,-0.01
1.7140000000000004,-0.01
1.716000000000001,-0.01
1.718,-0.01
1.7200000000000006,0.0
1.7220000000000013,0.0
1.7240000000000002,-0.01
1.7260000000000009,0.0
1.7279999999999998,-0.02
1.7300000000000004,0.0
1.732000000000001,-0.01
1.734,-0.02
1.7360000000000009,-0.01
1.738000000000001,0.0
1.7400000000000002,-0.02
1.7420000000000009,-0.02
1.7439999999999998,-0.02
1.7460000000000004,-0.01
1.748000000000001,-0.01
1.75,0.0
1.752000000000001,0.0
1.7540000000000011,-0.01
1.7560000000000002,-0.01
1.758000000000001,-0.01
1.7599999999999998,-0.01
1.7620000000000005,-0.01
1.7640000000000011,-0.01
1.766,-0.02
1.768000000000001,-0.01
1.7700000000000014,-0.02
1.7720000000000002,-0.01
1.774000000000001,0.0
1.7759999999999998,0.01
1.7780000000000005,0.0
1.7800000000000011,0.0
1.782,-0.01
1.7840000000000007,0.0
1.7860000000000014,0.0
1.7880000000000005,0.0
1.790000000000001,0.01
1.7919999999999998,0.01
1.7940000000000005,0.01
1.7960000000000012,-0.01
1.798,-0.01
1.8000000000000007,-0.01
1.8020000000000012,0.0
1.8040000000000005,-0.01
1.806000000000001,0.0
1.808,-0.02
1.8100000000000005,-0.02
1.8120000000000007,0.0
1.814,0.0
1.8160000000000007,-0.01
1.818,-0.01
1.8200000000000005,-0.02
1.822000000000001,-0.02
1.824,-0.01
1.8260000000000003,0.0
1.8280000000000007,-0.01
1.83,-0.01
1.8320000000000007,0.0
1.834,-0.01
1.8360000000000003,-0.01
1.838000000000001,-0.01
1.84,-0.01
1.8420000000000003,0.0
1.8440000000000007,0.0
1.846,0.0
1.8480000000000008,0.0
1.85,0.0
1.8520000000000003,0.0
1.854000000000001,0.0
1.856,0.0
1.8580000000000003,-0.01
1.8600000000000008,-0.01
1.862,-0.01
1.8640000000000008,0.0
1.866,0.0
1.8680000000000003,-0.01
1.870000000000001,0.0
1.872,0.0
1.8740000000000008,0.0
1.8760000000000008,0.01
1.878,0.01
1.8800000000000008,0.0
1.882,0.0
1.8840000000000003,0.0
1.886000000000001,-0.01
1.888,0.0
1.8900000000000008,0.0
1.8920000000000008,0.0
1.894,0.0
1.8960000000000008,-0.01
1.898,0.0
1.9000000000000004,-0.01
1.902000000000001,-0.01
1.904,-0.01
1.9060000000000008,-0.01
1.9080000000000013,-0.01
1.91,-0.01
1.9120000000000008,-0.01
1.914,-0.01
1.9160000000000004,-0.01
1.918000000000001,-0.01
1.92,0.0
1.9220000000000008,0.0
1.9240000000000013,0.0
1.926,0.0
1.9280000000000008,-0.02
1.93,-0.01
1.9320000000000004,-0.01
1.934000000000001,0.0
1.936,-0.01
1.9380000000000008,0.0
1.9400000000000013,0.0
1.942,-0.01
1.9440000000000008,-0.01
1.946,0.0
1.9480000000000004,0.0
1.950000000000001,0.0
1.952,0.12
1.9540000000000008,1.4
1.9560000000000013,3.66
1.958,5.75
1.9600000000000009,6.92
1.962,7.32
1.9640000000000004,6.92
1.966000000000001,5.59
1.968,4.05
1.9700000000000009,2.53
1.9720000000000013,1.08
1.974,-0.05
1.9760000000000009,-0.05
1.978,0.0
1.9800000000000004,0.0
1.982000000000001,0.0
1.984,-0.01
1.9860000000000009,-0.01
1.988000000000001,0.0
1.99,-0.01
1.9920000000000009,-0.01
1.994,-0.01
1.9960000000000004,-0.01
1.998000000000001,-0.02
2.0,-0.01
2.0020000000000007,0.0
2.0040000000000013,-0.01
2.006,-0.01
2.008000000000001,0.0
2.01,0.0
2.0120000000000005,0.0
2.014000000000001,0.0
2.016,0.0
2.0180000000000007,-0.01
2.0200000000000014,0.0
2.022,0.0
2.024000000000001,0.0
2.026,0.01
2.0280000000000005,0.01
2.030000000000001,0.0
2.032,0.0
2.0340000000000007,0.01
2.0360000000000014,0.0
2.0380000000000003,0.0
2.040000000000001,0.0
2.042,0.0
2.0440000000000005,0.0
2.046000000000001,0.0
2.048,0.0
2.0500000000000007,-0.01
2.0520000000000014,0.0
2.0540000000000003,0.0
2.056000000000001,0.0
2.058,0.0
2.0600000000000005,0.0
2.062000000000001,-0.01
2.064,0.0
2.0660000000000007,-0.01
2.068,0.0
2.0700000000000003,0.0
2.072000000000001,0.0
2.074,0.0
2.0760000000000005,0.0
2.078000000000001,0.0
2.08,0.0
2.0820000000000007,0.0
2.084,0.0
2.0860000000000003,0.0
2.088000000000001,-0.01
2.09,-0.01
2.0920000000000005,-0.01
2.094000000000001,-0.01
2.096,-0.01
2.0980000000000008,0.0
2.1,0.0
2.1020000000000003,0.0
2.104000000000001,0.0
2.106,0.0
2.1080000000000005,-0.01
2.110000000000001,-0.01
2.112,0.0
2.1140000000000008,-0.01
2.116,0.0
2.1180000000000003,-0.01
2.120000000000001,-0.01
2.122,-0.01
2.124000000000001,0.0
2.126000000000001,0.0
2.128,0.0
2.130000000000001,0.01
2.132,0.0
2.1340000000000003,0.0
2.136000000000001,-0.01
2.138,0.0
2.140000000000001,0.0
2.142000000000001,0.0
2.144,0.0
2.146000000000001,0.0
2.148,0.0
2.1500000000000004,0.01
2.152000000000001,0.0
2.154,-0.01
2.1560000000000006,0.0
2.1580000000000013,-0.01
2.16,0.0
2.162000000000001,0.01
2.164,0.0
2.1660000000000004,-0.01
2.168000000000001,-0.01
2.17,-0.01
2.1720000000000006,-0.01
2.1740000000000013,0.0
2.176,0.0
2.178000000000001,-0.01
2.18,-0.01
2.1820000000000004,-0.01
2.184000000000001,0.0
2.186,0.0
2.1880000000000006,-0.01
2.1900000000000013,-0.01
2.192,0.0
2.194000000000001,0.08
2.196,0.57
2.1980000000000004,1.99
2.200000000000001,3.21
2.202,4.05
2.2040000000000006,4.5
2.2060000000000013,4.5
2.208,4.07
2.210000000000001,3.31
2.212,2.41
2.2140000000000004,1.32
2.216000000000001,0.47
2.218,-0.01
2.2200000000000006,-0.04
2.2220000000000013,-0.01
2.224,0.0
2.226000000000001,0.01
2.228,0.0
2.2300000000000004,0.0
2.232000000000001,0.0
2.234,0.0
2.2360000000000007,0.0
2.2380000000000013,0.01
2.24,0.01
2.242000000000001,0.0
2.244,0.0
2.2460000000000004,0.0
2.248000000000001,0.0
2.25,-0.01
2.2520000000000007,-0.01
2.2540000000000013,0.0
2.256,0.0
2.258000000000001,0.0
2.26,0.0
2.2620000000000005,-0.01
2.264000000000001,-0.01
2.266,-0.01
2.2680000000000007,0.0
2.2700000000000014,-0.01
2.272,-0.01
2.274000000000001,-0.02
2.276,-0.01
2.2780000000000005,-0.01
2.280000000000001,-0.02
2.282,-0.02
2.2840000000000007,-0.01
2.2860000000000014,-0.01
2.2880000000000003,-0.01
2.290000000000001,-0.02
2.292,-0.01
2.2940000000000005,0.0
2.296000000000001,0.0
2.298,-0.01
2.3000000000000007,-0.01
2.3020000000000014,0.0
2.3040000000000003,0.0
2.306000000000001,-0.01
2.308,0.0
2.3100000000000005,0.0
2.312000000000001,-0.01
2.314,-0.01
2.3160000000000007,0.0
2.318,0.0
2.3200000000000003,0.0
2.322000000000001,0.0
2.324,0.0
2.3260000000000005,0.0
2.328000000000001,0.0
2.33,0.0
2.3320000000000007,0.0
2.334,-0.01
2.3360000000000003,0.0
2.338000000000001,0.0
2.34,0.0
2.3420000000000005,0.0
2.344000000000001,0.0
2.346,0.0
2.3480000000000008,0.0
2.35,0.0
2.3520000000000003,0.01
2.354000000000001,0.03
2.356,0.15
2.3580000000000005,0.6
2.360000000000001,1.28
2.362,2.03
2.3640000000000008,2.59
2.366,2.94
2.3680000000000003,2.97
2.370000000000001,2.73
2.372,2.29
2.374000000000001,1.62
2.376000000000001,1.01
2.378,0.5
2.380000000000001,0.15
2.382,0.0
2.3840000000000003,-0.03
2.386000000000001,-0.01
2.388,0.0
2.390000000000001,0.02
2.392000000000001,0.0
2.394,0.0
2.396000000000001,0.0
2.398,0.0
2.4000000000000004,0.0
2.402000000000001,0.0
2.404,0.0
2.4060000000000006,0.01
2.4080000000000013,0.01
2.41,0.01
2.412000000000001,0.01
2.414,0.01
2.4160000000000004,0.01
