Time (s) Control 1,Force (N) Control 1
1.072,0.0
1.0739999999999998,0.01
1.076,0.0
1.0779999999999998,0.0
1.08,0.0
1.082,0.01
1.084,0.0
1.086,-0.01
1.088,0.0
1.09,0.01
1.092,0.01
1.094,0.0
1.096,-0.01
1.098,0.0
1.1,0.0
1.102,-0.01
1.104,0.0
1.106,0.0
1.108,0.0
1.11,-0.01
1.112,-0.01
1.114,-0.01
1.116,0.0
1.118,-0.01
1.12,-0.01
1.122,-0.02
1.124,0.01
1.126,-0.01
1.128,-0.02
1.13,-0.01
1.132,-0.01
1.134,-0.01
1.136,-0.03
1.138,-0.03
1.14,-0.03
1.142,-0.04
1.144,-0.04
1.146,-0.05
1.148,-0.02
1.15,2.66
1.152,12.85
1.154,20.98
1.1559999999999997,21.17
1.158,18.24
1.1599999999999997,16.5
1.162,15.28
1.1639999999999997,10.95
1.166,4.52
1.1679999999999997,0.2
1.17,-0.09
1.1719999999999997,-0.03
1.174,0.11
1.1759999999999995,0.07
1.178,0.0
1.1799999999999995,0.02
1.182,0.06
1.1839999999999995,-0.01
1.186,-0.04
1.1879999999999995,0.01
1.19,0.01
1.1919999999999995,0.05
1.194,0.05
1.1959999999999995,0.01
1.198,0.0
1.1999999999999995,-0.02
1.202,-0.03
1.2039999999999995,0.0
1.206,0.03
1.2079999999999995,0.02
1.21,0.02
1.2119999999999995,-0.01
1.214,-0.02
1.2159999999999995,-0.01
1.218,0.0
1.2199999999999998,0.01
1.222,0.01
1.2239999999999998,0.01
1.226,0.01
1.2279999999999998,0.0
1.23,-0.01
1.2319999999999998,0.0
1.234,0.0
1.2359999999999998,0.01
1.238,0.0
1.2399999999999998,0.0
1.242,-0.01
1.2439999999999998,-0.02
1.246,-0.01
1.2479999999999998,0.0
1.25,0.02
1.2519999999999998,0.02
1.254,0.0
1.2559999999999998,0.0
1.258,-0.02
1.2599999999999998,0.01
1.262,0.02
1.2639999999999998,0.01
1.266,-0.02
1.2679999999999998,-0.03
1.27,0.01
1.2719999999999998,0.01
1.274,0.01
1.2759999999999998,0.02
1.278,-0.02
1.2799999999999998,0.01
1.282,-0.01
1.2839999999999998,-0.01
1.286,0.01
1.2879999999999998,0.0
1.29,0.0
1.2919999999999998,-0.01
1.294,0.0
1.2959999999999998,0.0
1.298,0.01
1.2999999999999998,0.0
1.302,0.0
1.3039999999999998,0.01
1.306,0.0
1.3079999999999998,0.0
1.31,0.01
1.3119999999999998,-0.02
1.314,0.0
1.3159999999999998,0.0
1.318,0.0
1.3199999999999998,0.01
1.322,0.0
1.3239999999999998,-0.01
1.326,0.0
1.3279999999999998,-0.01
1.33,-0.02
1.332,0.01
1.334,0.01
1.336,-0.02
1.338,0.0
1.34,-0.01
1.342,-0.01
1.344,0.0
1.346,0.0
1.348,0.02
1.35,0.0
1.352,0.0
1.354,0.0
1.356,0.0
1.358,0.0
1.36,0.0
1.362,0.01
1.364,0.0
1.366,0.0
1.368,0.0
1.37,-0.01
1.372,0.01
1.374,0.0
1.376,0.0
1.378,0.0
1.38,0.0
1.382,-0.01
1.384,-0.01
1.386,0.0
1.388,0.0
1.39,0.0
1.392,0.0
1.394,0.0
1.396,0.0
1.398,-0.01
1.4,0.0
1.402,0.0
1.404,0.0
1.4059999999999997,0.0
1.408,-0.01
1.4099999999999997,0.0
1.412,0.0
1.4139999999999997,0.01
1.416,0.0
1.4179999999999997,0.0
1.42,0.0
1.4219999999999997,-0.01
1.424,0.0
1.4259999999999995,0.0
1.428,0.01
1.4299999999999995,0.01
1.432,0.01
1.4339999999999995,0.0
1.436,0.01
1.4379999999999995,0.0
1.44,0.0
1.4419999999999995,0.0
1.444,0.0
1.4459999999999995,0.0
1.448,0.0
1.4499999999999995,0.0
1.452,0.0
1.4539999999999995,0.0
1.456,0.01
1.4579999999999995,0.0
1.46,0.0
1.4619999999999995,0.0
1.464,0.0
1.4659999999999995,0.01
1.468,0.0
1.4699999999999998,0.01
1.472,0.0
1.4739999999999998,0.0
1.476,0.01
1.4779999999999998,0.0
1.48,-0.01
1.4819999999999998,-0.01
1.484,0.0
1.4859999999999998,0.01
1.488,0.0
1.4899999999999998,0.0
1.492,0.0
1.4939999999999998,0.0
1.496,0.0
1.4979999999999998,0.0
1.5,0.0
1.5019999999999998,0.0
1.504,0.0
1.5059999999999998,0.0
1.508,0.0
1.5099999999999998,0.0
1.512,0.0
1.5139999999999998,0.0
1.516,0.0
1.5179999999999998,0.0
1.52,0.0
1.5219999999999998,0.0
1.524,0.01
1.5259999999999998,0.0
1.528,0.01
1.5299999999999998,0.0
1.532,0.0
1.5339999999999998,0.01
1.536,0.0
1.5379999999999998,-0.01
1.54,0.0
1.5419999999999998,0.0
1.544,0.0
1.5459999999999998,0.0
1.548,0.0
1.5499999999999998,0.0
1.552,0.0
1.5539999999999998,0.0
1.556,0.0
1.5579999999999998,-0.01
1.56,-0.01
1.5619999999999998,-0.02
1.564,-0.01
1.5659999999999998,0.0
1.568,0.0
1.5699999999999998,0.0
1.572,-0.01
1.5739999999999998,-0.01
1.576,0.0
1.5779999999999998,-0.01
1.58,0.0
1.582,0.0
1.584,0.0
1.586,-0.01
1.588,0.0
1.59,0.01
1.592,0.0
1.594,-0.01
1.596,-0.01
1.598,-0.02
1.6,-0.01
1.602,-0.01
1.604,-0.02
1.606,-0.01
1.608,-0.01
1.61,-0.01
1.612,-0.01
1.614,-0.01
1.616,-0.01
1.618,-0.01
1.62,-0.01
1.622,0.0
1.624,0.0
1.626,0.0
1.628,0.0
1.63,0.0
1.632,0.0
1.634,-0.01
1.636,0.0
1.638,0.0
1.64,0.0
1.642,0.0
1.644,0.0
1.646,0.0
1.648,0.0
1.65,0.0
1.652,0.0
1.654,0.01
1.6559999999999997,0.0
1.658,0.0
1.6599999999999997,0.0
1.662,-0.01
1.6639999999999997,0.0
1.666,0.0
1.6679999999999997,0.0
1.67,0.0
1.6719999999999997,0.01
1.674,0.0
1.6759999999999995,0.0
1.678,0.01
1.6799999999999995,0.01
1.682,0.0
1.6839999999999995,0.0
1.686,0.0
1.6879999999999995,0.01
1.69,0.0
1.6919999999999995,-0.01
1.694,0.02
1.6959999999999995,0.01
1.698,0.0
1.6999999999999995,0.0
1.702,0.0
1.7039999999999995,-0.01
1.706,0.0
1.7079999999999995,0.0
1.71,0.0
1.7119999999999995,0.0
1.714,-0.01
1.7159999999999995,0.0
1.718,0.0
1.7199999999999998,-0.01
1.722,-0.01
1.7239999999999998,0.0
1.726,-0.01
1.7279999999999998,0.0
1.73,-0.02
1.7319999999999998,-0.01
1.734,0.0
1.7359999999999998,0.0
1.738,-0.01
1.7399999999999998,0.0
1.742,0.0
1.7439999999999998,-0.01
1.746,-0.02
1.7479999999999998,-0.01
1.75,0.0
1.7519999999999998,-0.01
1.754,-0.02
1.7559999999999998,-0.02
1.758,-0.02
1.7599999999999998,-0.01
1.762,0.03
1.7639999999999998,2.57
1.766,6.55
1.7679999999999998,9.4
1.77,10.31
1.7719999999999998,10.05
1.774,9.41
1.7759999999999998,8.13
1.778,5.37
1.7799999999999998,2.48
1.782,0.5
1.7839999999999998,0.04
1.786,-0.02
1.7879999999999998,0.09
1.79,0.05
1.7919999999999998,0.0
1.794,0.0
1.7959999999999998,0.01
1.798,-0.02
1.7999999999999998,-0.04
1.802,0.01
1.804,0.03
1.806,0.05
1.808,0.03
1.81,-0.01
1.812,-0.02
1.814,-0.02
1.816,-0.01
1.818,0.03
1.82,0.03
1.822,0.02
1.824,0.01
1.826,0.0
1.828,-0.02
1.83,-0.01
1.832,0.03
1.834,0.01
1.836,0.01
1.838,0.0
1.84,-0.02
1.842,0.0
1.844,0.0
1.846,0.0
1.848,0.02
1.85,0.01
1.852,0.02
1.854,0.01
1.856,0.01
1.858,0.01
1.86,0.0
1.862,0.0
1.864,0.02
1.866,0.01
1.868,0.0
1.87,0.0
1.872,0.0
1.874,0.01
1.876,0.01
1.878,0.01
1.88,0.01
1.882,0.0
1.884,0.01
1.886,0.0
1.888,0.01
1.89,0.02
1.892,0.01
1.894,0.01
1.896,0.01
1.898,0.0
1.9,0.01
1.902,0.01
1.904,0.01
1.906,0.02
1.908,0.01
1.91,0.02
1.912,0.01
1.914,0.01
1.916,0.0
1.918,0.01
1.92,0.01
1.922,0.01
1.924,0.01
1.926,-0.01
1.928,0.0
1.93,0.01
1.932,0.0
1.934,0.01
1.936,0.0
1.938,0.0
1.94,0.0
1.942,0.01
1.944,0.0
1.946,0.01
1.948,0.01
1.95,0.01
1.952,0.01
1.954,0.02
1.956,0.01
1.958,0.0
1.96,0.0
1.962,0.01
1.964,0.02
1.966,0.01
1.968,0.0
1.97,0.01
1.972,0.01
1.974,0.01
1.976,0.02
1.978,0.01
1.98,0.01
1.982,0.0
1.984,0.01
1.986,0.0
1.988,0.0
1.99,0.01
1.992,0.01
1.994,0.0
1.996,0.02
1.998,0.01
2.0,0.0
2.002,0.01
2.004,0.0
2.006,0.0
2.008,0.01
2.01,0.01
2.012,0.01
2.014,0.02
2.016,0.02
2.018,0.0
2.02,0.0
2.022,-0.01
2.024,0.01
2.026,0.0
2.028,0.0
2.03,0.0
2.032,-0.01
2.034,0.0
2.036,0.0
2.038,-0.01
2.04,0.0
2.042,-0.01
2.044,0.0
2.046,0.0
2.048,0.0
2.05,0.0
2.052,0.02
2.054,0.01
2.056,0.01
2.058,0.01
2.06,0.01
2.062,0.0
2.064,0.0
2.066,-0.01
2.068,0.01
2.07,-0.01
2.072,-0.01
2.074,-0.01
2.076,0.4
2.078,1.55
2.08,3.05
2.082,4.47
2.084,5.15
2.086,5.33
2.088,5.09
2.09,4.39
2.092,3.06
2.094,1.77
2.096,0.73
2.098,0.19
2.1,0.04
2.102,0.0
2.104,0.01
2.106,0.01
2.108,0.0
2.11,0.0
2.112,0.0
2.114,0.0
2.116,0.01
2.118,0.02
2.12,0.01
2.122,0.01
2.124,-0.01
2.126,-0.01
2.128,0.01
2.13,0.01
2.132,0.0
2.134,0.0
2.136,0.0
2.138,0.0
2.14,-0.01
2.142,0.0
2.144,0.0
2.146,0.01
2.148,0.01
2.15,0.0
2.152,0.0
2.154,0.0
2.156,0.02
2.1579999999999995,0.0
2.16,0.01
2.162,0.01
2.164,0.0
2.1659999999999995,0.0
2.168,0.0
2.17,0.0
2.172,0.01
2.1739999999999995,0.01
2.176,0.0
2.178,0.0
2.18,-0.01
2.1819999999999995,0.0
2.184,0.0
2.186,0.0
2.188,0.01
2.1899999999999995,0.0
2.192,-0.01
2.194,-0.01
2.196,-0.01
2.1979999999999995,0.0
2.2,0.0
2.202,0.0
2.204,0.0
2.2059999999999995,-0.01
2.208,-0.01
2.21,0.0
2.212,0.0
2.2139999999999995,-0.01
2.216,-0.01
2.218,-0.01
2.22,-0.01
2.2219999999999995,-0.01
2.224,-0.02
2.226,-0.02
2.228,0.0
2.2299999999999995,0.0
2.232,0.0
2.234,0.0
2.236,-0.01
2.2379999999999995,-0.02
2.24,-0.01
2.242,-0.01
2.244,-0.01
2.246,0.0
2.248,0.05
2.25,0.25
2.252,0.66
2.254,1.13
2.256,1.84
2.258,2.38
2.26,2.69
2.262,2.75
2.264,2.59
2.266,2.23
2.268,1.65
2.27,1.11
2.272,0.7
2.274,0.36
2.276,0.17
2.278,0.09
2.28,0.02
2.282,0.01
2.284,-0.01
2.286,-0.01
2.2880000000000003,-0.01
2.29,-0.02
2.292,-0.02
2.294,-0.01
2.2960000000000003,-0.01
2.298,-0.02
2.3,-0.02
2.302,-0.01
2.3040000000000003,-0.02
2.306,-0.02
2.308,-0.01
2.31,-0.02
2.3120000000000003,-0.02
2.314,0.0
2.316,0.0
2.318,-0.01
2.3200000000000003,-0.01
2.322,0.0
2.324,-0.01
2.326,-0.01
2.3280000000000003,0.0
2.33,-0.01
2.332,0.0
2.334,0.0
2.3360000000000003,0.0
2.338,0.0
2.34,-0.01
2.342,-0.01
2.3440000000000003,-0.01
2.346,-0.01
2.348,0.0
2.35,0.02
2.3520000000000003,0.06
2.354,0.14
2.356,0.29
2.358,0.43
2.3600000000000003,0.61
2.362,0.83
2.364,1.02
2.366,1.18
2.3680000000000003,1.3
2.37,1.3
2.372,1.21
2.374,1.09
2.3760000000000003,0.92
2.378,0.77
2.38,0.58
2.382,0.44
2.3840000000000003,0.34
2.386,0.26
2.388,0.19
2.39,0.14
2.3920000000000003,0.11
2.394,0.07
2.396,0.05
2.398,0.04
2.4000000000000004,0.04
2.402,0.03
2.404,0.01
2.406,0.0
2.4079999999999995,0.0
2.41,0.0
2.412,0.0
2.414,0.01
2.4159999999999995,0.03
2.418,0.03
2.42,0.06
2.422,0.07
2.4239999999999995,0.08
2.426,0.12
2.428,0.17
2.43,0.22
2.4319999999999995,0.27
2.434,0.32
2.436,0.38
2.438,0.44
2.4399999999999995,0.51
2.442,0.56
2.444,0.6
2.446,0.61
2.4479999999999995,0.6
2.45,0.58
2.452,0.55
2.454,0.51
2.4559999999999995,0.47
2.458,0.43
2.46,0.39
2.462,0.34
2.4639999999999995,0.31
2.466,0.27
2.468,0.25
2.47,0.22
2.4719999999999995,0.21
2.474,0.18
2.476,0.17
2.478,0.16
2.4799999999999995,0.16
2.482,0.16
2.484,0.16
2.486,0.17
2.4879999999999995,0.17
2.49,0.18
2.492,0.19
2.494,0.2
2.496,0.22
2.498,0.24
2.5,0.26
2.502,0.27
2.504,0.28
2.506,0.31
2.508,0.32
2.51,0.33
2.512,0.35
2.514,0.34
2.516,0.34
2.518,0.34
2.52,0.34
2.522,0.33
2.524,0.32
2.526,0.31
2.528,0.3
2.53,0.3
2.532,0.29
2.534,0.29
2.536,0.29
2.5380000000000003,0.29
2.54,0.28
2.542,0.28
2.544,0.28
2.5460000000000003,0.28
2.548,0.28
2.55,0.28
2.552,0.28
2.5540000000000003,0.28
2.556,0.29
2.558,0.28
2.56,0.28
2.5620000000000003,0.28
2.564,0.28
2.566,0.28
2.568,0.28
2.5700000000000003,0.27
2.572,0.27
2.574,0.27
2.576,0.28
2.5780000000000003,0.28
2.58,0.29
2.582,0.28
2.584,0.29
2.5860000000000003,0.29
2.588,0.29
2.59,0.29
2.592,0.29
2.5940000000000003,0.29
2.596,0.29
2.598,0.28
2.6,0.29
2.6020000000000003,0.28
2.604,0.28
2.606,0.28
2.608,0.29
2.6100000000000003,0.28
2.612,0.28
2.614,0.28
2.616,0.28
2.6180000000000003,0.29
2.62,0.29
2.622,0.28
2.624,0.3
2.6260000000000003,0.29
2.628,0.29
2.63,0.29
2.632,0.29
2.6340000000000003,0.29
2.636,0.29
2.638,0.29
2.64,0.29
2.6420000000000003,0.28
2.644,0.28
2.646,0.29
2.648,0.28
2.6500000000000004,0.28
2.652,0.28
2.654,0.28
2.656,0.28
2.6579999999999995,0.29
2.66,0.29
2.662,0.29
2.664,0.29
